Provider;Location;Device;Aggregate Date;Test Count;Sample Count;Platform;Technology Type;Metric Type;User Count;Latency;Download Speed;Upload Speed;Download Speed Mbps;Upload Speed Mbps
All Providers Combined;Colombia;;Apr 2022;2614112;720589;all;N/A;mean;720589;21;101464;59960;101.46;59.96
Movistar;Colombia;;Apr 2022;386925;113182;all;N/A;mean;113182;26;141840;128672;141.84;128.67
ETB;Colombia;;Apr 2022;353113;107158;all;N/A;mean;107158;12;131123;130721;131.12;130.72
Claro;Colombia;;Apr 2022;1019061;304117;all;N/A;mean;304117;18;96731;32355;96.73;32.36
Tigo;Colombia;;Apr 2022;578283;163528;all;N/A;mean;163528;22;87880;28440;87.88;28.44
All Providers Combined;Colombia;;may-22;2488953;670894;all;N/A;mean;670894;21;104210;63439;104.21;63.44
Movistar;Colombia;;may-22;413380;114921;all;N/A;mean;114921;25;144844;130424;144.84;130.42
ETB;Colombia;;may-22;307685;97186;all;N/A;mean;97186;11;132406;133813;132.41;133.81
Claro;Colombia;;may-22;920676;270300;all;N/A;mean;270300;18;99204;34337;99.20;34.34
Tigo;Colombia;;may-22;567210;154947;all;N/A;mean;154947;24;89733;30332;89.73;30.33
All Providers Combined;Colombia;;jun-22;2232933;626883;all;N/A;mean;626883;21;107937;66930;107.94;66.93
Movistar;Colombia;;jun-22;355783;109200;all;N/A;mean;109200;24;146507;139922;146.51;139.92
ETB;Colombia;;jun-22;286719;90776;all;N/A;mean;90776;11;133844;137498;133.84;137.50
Claro;Colombia;;jun-22;824416;249882;all;N/A;mean;249882;18;105594;37363;105.59;37.36
Tigo;Colombia;;jun-22;491506;141666;all;N/A;mean;141666;22;95197;30734;95.20;30.73
All Providers Combined;Colombia;;jul-22;2273322;633679;all;N/A;mean;633679;20;113286;67549;113.29;67.55
Movistar;Colombia;;jul-22;360933;109753;all;N/A;mean;109753;23;151537;142891;151.54;142.89
ETB;Colombia;;jul-22;303140;93575;all;N/A;mean;93575;12;138301;136399;138.30;136.40
Claro;Colombia;;jul-22;853595;258736;all;N/A;mean;258736;18;110203;37461;110.20;37.46
Tigo;Colombia;;jul-22;480099;139549;all;N/A;mean;139549;21;102482;30909;102.48;30.91
All Providers Combined;Colombia;;Aug 2022;2376264;645018;all;N/A;mean;645018;20;115812;69338;115.81;69.34
Movistar;Colombia;;Aug 2022;397698;115641;all;N/A;mean;115641;21;155669;145918;155.67;145.92
ETB;Colombia;;Aug 2022;304176;90837;all;N/A;mean;90837;11;135393;128343;135.39;128.34
Claro;Colombia;;Aug 2022;894991;258653;all;N/A;mean;258653;18;112092;40410;112.09;40.41
Tigo;Colombia;;Aug 2022;493220;144585;all;N/A;mean;144585;22;108300;34509;108.30;34.51
All Providers Combined;Colombia;;sep-22;2212610;602957;all;N/A;mean;602957;19;119139;74297;119.14;74.30
Movistar;Colombia;;sep-22;423369;115267;all;N/A;mean;115267;19;160108;150770;160.11;150.77
ETB;Colombia;;sep-22;309716;92286;all;N/A;mean;92286;11;137386;130489;137.39;130.49
Claro;Colombia;;sep-22;767848;231340;all;N/A;mean;231340;18;114173;42934;114.17;42.93
Tigo;Colombia;;sep-22;447465;131882;all;N/A;mean;131882;21;109931;35510;109.93;35.51
All Providers Combined;Colombia;;oct-22;2178145;607102;all;N/A;mean;607102;20;120243;76353;120.24;76.35
Movistar;Colombia;;oct-22;423500;120736;all;N/A;mean;120736;19;163303;155213;163.30;155.21
ETB;Colombia;;oct-22;274377;85836;all;N/A;mean;85836;11;137179;137685;137.18;137.69
Claro;Colombia;;oct-22;735516;227971;all;N/A;mean;227971;18;115137;44803;115.14;44.80
Tigo;Colombia;;oct-22;467295;137575;all;N/A;mean;137575;22;111715;34491;111.72;34.49
All Providers Combined;Colombia;;nov-22;2089638;598556;all;N/A;mean;598556;20;123310;78790;123.31;78.79
Movistar;Colombia;;nov-22;404289;117111;all;N/A;mean;117111;19;166636;158973;166.64;158.97
ETB;Colombia;;nov-22;267326;86660;all;N/A;mean;86660;11;138927;143387;138.93;143.39
Claro;Colombia;;nov-22;737664;234269;all;N/A;mean;234269;18;119430;46227;119.43;46.23
Tigo;Colombia;;nov-22;416973;126782;all;N/A;mean;126782;21;113078;34859;113.08;34.86
All Providers Combined;Colombia;;Dec 2022;1820877;528248;all;N/A;mean;528248;19;125859;81514;125.86;81.51
Movistar;Colombia;;Dec 2022;377855;110766;all;N/A;mean;110766;18;169124;160645;169.12;160.65
ETB;Colombia;;Dec 2022;241904;79035;all;N/A;mean;79035;11;143761;143713;143.76;143.71
Claro;Colombia;;Dec 2022;617003;196599;all;N/A;mean;196599;18;120620;46983;120.62;46.98
Tigo;Colombia;;Dec 2022;351308;111096;all;N/A;mean;111096;20;116198;35528;116.20;35.53
