Provider;Location;Device;Aggregate Date;Test Count;Sample Count;Platform;Technology Type;Metric Type;User Count;Minimum Latency;Download Speed;Upload Speed;Download Speed Mbps;Upload Speed Mbps
All Providers Combined;Bolivar, Colombia;;Jan 2021;53527;14199;all;N/A;median;14199;19;25952;5442;25.95;5.44
All Providers Combined;Boyaca, Colombia;;Jan 2021;38952;9551;all;N/A;median;9551;19;12918;5327;12.92;5.33
All Providers Combined;Caldas, Colombia;;Jan 2021;48760;11304;all;N/A;median;11304;23;24570;5308;24.57;5.31
All Providers Combined;Caquetá, Colombia;;Jan 2021;6926;1698;all;N/A;median;1698;33;17205;6625;17.21;6.63
All Providers Combined;Casanare, Colombia;;Jan 2021;12636;3156;all;N/A;median;3156;19;17740;5512;17.74;5.51
All Providers Combined;Cauca Department, Colombia;;Jan 2021;38660;9921;all;N/A;median;9921;30;15274;6044;15.27;6.04
All Providers Combined;Cesar, Colombia;;Jan 2021;22355;5938;all;N/A;median;5938;32;19644;5997;19.64;6.00
All Providers Combined;Choco, Colombia;;Jan 2021;3410;809;all;N/A;median;809;42;5230;983;5.23;0.98
All Providers Combined;Cordoba, Colombia;;Jan 2021;31127;8086;all;N/A;median;8086;30;13857;5301;13.86;5.30
All Providers Combined;Cundinamarca, Colombia;;Jan 2021;213708;58524;all;N/A;median;58524;14;28521;6473;28.52;6.47
All Providers Combined;Guainia, Colombia;;Jan 2021;21;10;all;N/A;median;10;92;1838;1036;1.84;1.04
All Providers Combined;Huila, Colombia;;Jan 2021;46133;11789;all;N/A;median;11789;26;9657;5201;9.66;5.20
All Providers Combined;La Guajira, Colombia;;Jan 2021;7289;1972;all;N/A;median;1972;40;15706;6475;15.71;6.48
All Providers Combined;Magdalena, Colombia;;Jan 2021;53552;15793;all;N/A;median;15793;28;24692;6449;24.69;6.45
All Providers Combined;Meta, Colombia;;Jan 2021;38980;9508;all;N/A;median;9508;16;22410;6077;22.41;6.08
All Providers Combined;Narino, Colombia;;Jan 2021;36269;8686;all;N/A;median;8686;32;17194;6409;17.19;6.41
All Providers Combined;North Santander, Colombia;;Jan 2021;52330;13707;all;N/A;median;13707;38;20849;6475;20.85;6.48
All Providers Combined;Putumayo, Colombia;;Jan 2021;4839;1162;all;N/A;median;1162;29;8147;7817;8.15;7.82
All Providers Combined;Quindio, Colombia;;Jan 2021;25356;6538;all;N/A;median;6538;29;23141;5234;23.14;5.23
All Providers Combined;Risaralda, Colombia;;Jan 2021;100460;25220;all;N/A;median;25220;30;23847;5221;23.85;5.22
All Providers Combined;San Andrés and Providencia, Colombia;;Jan 2021;420;142;all;N/A;median;142;93;1284;1200;1.28;1.20
All Providers Combined;Santander Department, Colombia;;Jan 2021;190681;45044;all;N/A;median;45044;26;31165;6294;31.17;6.29
All Providers Combined;Sucre, Colombia;;Jan 2021;14243;3520;all;N/A;median;3520;37;13883;5005;13.88;5.01
All Providers Combined;Tolima, Colombia;;Jan 2021;44980;12208;all;N/A;median;12208;21;23088;6309;23.09;6.31
All Providers Combined;Valle del Cauca, Colombia;;Jan 2021;263198;69038;all;N/A;median;69038;20;28198;7078;28.20;7.08
All Providers Combined;Vichada, Colombia;;Jan 2021;13;4;all;N/A;median;4;50;1861;1490;1.86;1.49
All Providers Combined;Guaviare, Colombia;;Jan 2021;509;100;all;N/A;median;100;22;7549;4844;7.55;4.84
All Providers Combined;Amazonas, Colombia;;feb-21;171;29;all;N/A;median;29;262;784;236;0.78;0.24
All Providers Combined;Antioquia, Colombia;;feb-21;446922;121675;all;N/A;median;121675;21;30612;6080;30.61;6.08
All Providers Combined;Arauca, Colombia;;feb-21;2895;644;all;N/A;median;644;27;6389;4090;6.39;4.09
All Providers Combined;Atlantico, Colombia;;feb-21;123454;34860;all;N/A;median;34860;25;27131;6182;27.13;6.18
All Providers Combined;Bogota, Colombia;;feb-21;1154764;325403;all;N/A;median;325403;12;38139;8561;38.14;8.56
All Providers Combined;Bolivar, Colombia;;feb-21;51878;13246;all;N/A;median;13246;22;24407;5256;24.41;5.26
All Providers Combined;Boyaca, Colombia;;feb-21;48661;11516;all;N/A;median;11516;19;14866;5992;14.87;5.99
All Providers Combined;Caldas, Colombia;;feb-21;56709;12966;all;N/A;median;12966;27;24676;5937;24.68;5.94
All Providers Combined;Caquetá, Colombia;;feb-21;7324;1837;all;N/A;median;1837;35;18396;7264;18.40;7.26
All Providers Combined;Casanare, Colombia;;feb-21;14709;3421;all;N/A;median;3421;20;17269;5662;17.27;5.66
All Providers Combined;Cauca Department, Colombia;;feb-21;42310;10720;all;N/A;median;10720;30;17549;6390;17.55;6.39
All Providers Combined;Cesar, Colombia;;feb-21;26987;6658;all;N/A;median;6658;34;20420;6073;20.42;6.07
All Providers Combined;Choco, Colombia;;feb-21;3950;928;all;N/A;median;928;39;5640;1667;5.64;1.67
All Providers Combined;Cordoba, Colombia;;feb-21;40533;9790;all;N/A;median;9790;29;15448;5880;15.45;5.88
All Providers Combined;Cundinamarca, Colombia;;feb-21;227750;64712;all;N/A;median;64712;15;28779;6573;28.78;6.57
All Providers Combined;Guainia, Colombia;;feb-21;30;9;all;N/A;median;9;59;5178;967;5.18;0.97
All Providers Combined;Huila, Colombia;;feb-21;53471;13352;all;N/A;median;13352;31;10539;5777;10.54;5.78
All Providers Combined;La Guajira, Colombia;;feb-21;9054;2355;all;N/A;median;2355;40;19806;6606;19.81;6.61
All Providers Combined;Magdalena, Colombia;;feb-21;55441;16823;all;N/A;median;16823;26;27696;6580;27.70;6.58
All Providers Combined;Meta, Colombia;;feb-21;39729;10088;all;N/A;median;10088;16;23945;6488;23.95;6.49
All Providers Combined;Narino, Colombia;;feb-21;40691;10049;all;N/A;median;10049;34;18215;6554;18.22;6.55
All Providers Combined;North Santander, Colombia;;feb-21;55890;14650;all;N/A;median;14650;39;20772;6390;20.77;6.39
All Providers Combined;Putumayo, Colombia;;feb-21;5258;1272;all;N/A;median;1272;28;8902;8769;8.90;8.77
All Providers Combined;Quindio, Colombia;;feb-21;28509;6981;all;N/A;median;6981;28;25520;5625;25.52;5.63
All Providers Combined;Risaralda, Colombia;;feb-21;102045;25477;all;N/A;median;25477;31;23151;5479;23.15;5.48
All Providers Combined;San Andrés and Providencia, Colombia;;feb-21;455;166;all;N/A;median;166;113;893;1059;0.89;1.06
All Providers Combined;Santander Department, Colombia;;feb-21;227176;52266;all;N/A;median;52266;22;31213;6436;31.21;6.44
All Providers Combined;Sucre, Colombia;;feb-21;15699;3936;all;N/A;median;3936;31;16200;5169;16.20;5.17
All Providers Combined;Tolima, Colombia;;feb-21;46425;12705;all;N/A;median;12705;19;25664;6632;25.66;6.63
All Providers Combined;Valle del Cauca, Colombia;;feb-21;263253;72700;all;N/A;median;72700;26;29223;7858;29.22;7.86
All Providers Combined;Vichada, Colombia;;feb-21;94;29;all;N/A;median;29;182;706;824;0.71;0.82
All Providers Combined;Guaviare, Colombia;;feb-21;228;60;all;N/A;median;60;24;4814;2715;4.81;2.72
All Providers Combined;Amazonas, Colombia;;mar-21;107;39;all;N/A;median;39;184;1234;433;1.23;0.43
All Providers Combined;Antioquia, Colombia;;mar-21;449847;124477;all;N/A;median;124477;21;31364;6277;31.36;6.28
All Providers Combined;Arauca, Colombia;;mar-21;2843;720;all;N/A;median;720;23;7176;4414;7.18;4.41
All Providers Combined;Atlantico, Colombia;;mar-21;123453;35160;all;N/A;median;35160;22;27893;6252;27.89;6.25
All Providers Combined;Bogota, Colombia;;mar-21;1126666;318372;all;N/A;median;318372;12;41604;9554;41.60;9.55
All Providers Combined;Bolivar, Colombia;;mar-21;45316;11872;all;N/A;median;11872;21;25661;5269;25.66;5.27
All Providers Combined;Boyaca, Colombia;;mar-21;49347;12135;all;N/A;median;12135;19;15818;6360;15.82;6.36
All Providers Combined;Caldas, Colombia;;mar-21;54811;12863;all;N/A;median;12863;26;26864;6134;26.86;6.13
All Providers Combined;Caquetá, Colombia;;mar-21;7609;1918;all;N/A;median;1918;35;16337;7094;16.34;7.09
All Providers Combined;Casanare, Colombia;;mar-21;15627;3600;all;N/A;median;3600;19;18738;6324;18.74;6.32
All Providers Combined;Cauca Department, Colombia;;mar-21;41928;10809;all;N/A;median;10809;30;17986;6527;17.99;6.53
All Providers Combined;Cesar, Colombia;;mar-21;29376;7687;all;N/A;median;7687;33;23470;6208;23.47;6.21
All Providers Combined;Choco, Colombia;;mar-21;4255;814;all;N/A;median;814;36;5503;1706;5.50;1.71
All Providers Combined;Cordoba, Colombia;;mar-21;32919;8894;all;N/A;median;8894;30;16291;5275;16.29;5.28
All Providers Combined;Cundinamarca, Colombia;;mar-21;207328;56983;all;N/A;median;56983;14;28081;7496;28.08;7.50
All Providers Combined;Guainia, Colombia;;mar-21;11;4;all;N/A;median;4;71;1932;3008;1.93;3.01
All Providers Combined;Huila, Colombia;;mar-21;50252;12761;all;N/A;median;12761;32;10578;6003;10.58;6.00
All Providers Combined;La Guajira, Colombia;;mar-21;8570;2337;all;N/A;median;2337;37;18932;6582;18.93;6.58
All Providers Combined;Magdalena, Colombia;;mar-21;59956;17499;all;N/A;median;17499;24;28293;6829;28.29;6.83
All Providers Combined;Meta, Colombia;;mar-21;41580;10748;all;N/A;median;10748;16;23892;6761;23.89;6.76
All Providers Combined;Narino, Colombia;;mar-21;43632;10707;all;N/A;median;10707;33;17066;6575;17.07;6.58
All Providers Combined;North Santander, Colombia;;mar-21;55023;14656;all;N/A;median;14656;33;25381;6606;25.38;6.61
All Providers Combined;Putumayo, Colombia;;mar-21;5908;1409;all;N/A;median;1409;29;9170;9122;9.17;9.12
All Providers Combined;Quindio, Colombia;;mar-21;30315;7925;all;N/A;median;7925;27;25041;6138;25.04;6.14
All Providers Combined;Risaralda, Colombia;;mar-21;91280;23412;all;N/A;median;23412;28;25784;6102;25.78;6.10
All Providers Combined;San Andrés and Providencia, Colombia;;mar-21;804;234;all;N/A;median;234;112;1244;1395;1.24;1.40
All Providers Combined;Santander Department, Colombia;;mar-21;201062;48635;all;N/A;median;48635;22;32157;7268;32.16;7.27
All Providers Combined;Sucre, Colombia;;mar-21;12013;3182;all;N/A;median;3182;26;18476;5219;18.48;5.22
All Providers Combined;Tolima, Colombia;;mar-21;46192;12644;all;N/A;median;12644;18;27707;7981;27.71;7.98
All Providers Combined;Valle del Cauca, Colombia;;mar-21;262167;73646;all;N/A;median;73646;27;30338;8177;30.34;8.18
All Providers Combined;Vichada, Colombia;;mar-21;142;45;all;N/A;median;45;163;759;902;0.76;0.90
All Providers Combined;Guaviare, Colombia;;mar-21;277;79;all;N/A;median;79;19;7121;4317;7.12;4.32
All Providers Combined;Amazonas, Colombia;;Apr 2021;8;6;all;N/A;median;6;83;878;758;0.88;0.76
All Providers Combined;Antioquia, Colombia;;Apr 2021;515215;135782;all;N/A;median;135782;19;31511;6248;31.51;6.25
All Providers Combined;Arauca, Colombia;;Apr 2021;2819;798;all;N/A;median;798;26;7844;4454;7.84;4.45
All Providers Combined;Atlantico, Colombia;;Apr 2021;143335;39428;all;N/A;median;39428;22;29657;6330;29.66;6.33
All Providers Combined;Bogota, Colombia;;Apr 2021;1244178;345938;all;N/A;median;345938;12;45455;9995;45.46;10.00
All Providers Combined;Bolivar, Colombia;;Apr 2021;44315;12310;all;N/A;median;12310;21;26738;5659;26.74;5.66
All Providers Combined;Boyaca, Colombia;;Apr 2021;51544;12413;all;N/A;median;12413;18;19258;6513;19.26;6.51
All Providers Combined;Caldas, Colombia;;Apr 2021;69522;14050;all;N/A;median;14050;23;27288;6244;27.29;6.24
All Providers Combined;Caquetá, Colombia;;Apr 2021;8065;1900;all;N/A;median;1900;34;14537;8018;14.54;8.02
All Providers Combined;Casanare, Colombia;;Apr 2021;14365;3398;all;N/A;median;3398;20;19232;6316;19.23;6.32
All Providers Combined;Cauca Department, Colombia;;Apr 2021;40887;10179;all;N/A;median;10179;29;19552;6580;19.55;6.58
All Providers Combined;Cesar, Colombia;;Apr 2021;30016;8019;all;N/A;median;8019;34;25833;6373;25.83;6.37
All Providers Combined;Choco, Colombia;;Apr 2021;3458;771;all;N/A;median;771;41;5689;965;5.69;0.97
All Providers Combined;Cordoba, Colombia;;Apr 2021;33398;8931;all;N/A;median;8931;30;18322;6056;18.32;6.06
All Providers Combined;Cundinamarca, Colombia;;Apr 2021;213805;58748;all;N/A;median;58748;14;29948;7691;29.95;7.69
All Providers Combined;Guainia, Colombia;;Apr 2021;8;3;all;N/A;median;3;88;2574;1745;2.57;1.75
All Providers Combined;Huila, Colombia;;Apr 2021;43504;11780;all;N/A;median;11780;30;10627;6121;10.63;6.12
All Providers Combined;La Guajira, Colombia;;Apr 2021;8209;2293;all;N/A;median;2293;38;19009;6556;19.01;6.56
All Providers Combined;Magdalena, Colombia;;Apr 2021;53142;15656;all;N/A;median;15656;25;27465;6632;27.47;6.63
All Providers Combined;Meta, Colombia;;Apr 2021;38992;10326;all;N/A;median;10326;14;26590;7334;26.59;7.33
All Providers Combined;Narino, Colombia;;Apr 2021;44703;10822;all;N/A;median;10822;33;19477;6652;19.48;6.65
All Providers Combined;North Santander, Colombia;;Apr 2021;56236;15496;all;N/A;median;15496;33;28666;7014;28.67;7.01
All Providers Combined;Putumayo, Colombia;;Apr 2021;6155;1416;all;N/A;median;1416;29;9228;9568;9.23;9.57
All Providers Combined;Quindio, Colombia;;Apr 2021;28774;7861;all;N/A;median;7861;26;25856;6133;25.86;6.13
All Providers Combined;Risaralda, Colombia;;Apr 2021;84789;22677;all;N/A;median;22677;25;27614;6221;27.61;6.22
All Providers Combined;San Andrés and Providencia, Colombia;;Apr 2021;345;97;all;N/A;median;97;21;3097;1668;3.10;1.67
All Providers Combined;Santander Department, Colombia;;Apr 2021;194919;46347;all;N/A;median;46347;25;33485;7947;33.49;7.95
All Providers Combined;Sucre, Colombia;;Apr 2021;11764;3035;all;N/A;median;3035;23;22246;5400;22.25;5.40
All Providers Combined;Tolima, Colombia;;Apr 2021;44426;12517;all;N/A;median;12517;17;27385;8233;27.39;8.23
All Providers Combined;Valle del Cauca, Colombia;;Apr 2021;260663;73115;all;N/A;median;73115;25;31682;8645;31.68;8.65
All Providers Combined;Vaupes, Colombia;;Apr 2021;19;14;all;N/A;median;14;47;26129;4994;26.13;4.99
All Providers Combined;Vichada, Colombia;;Apr 2021;49;10;all;N/A;median;10;74;2572;1669;2.57;1.67
All Providers Combined;Guaviare, Colombia;;Apr 2021;456;116;all;N/A;median;116;20;6235;4736;6.24;4.74
All Providers Combined;Amazonas, Colombia;;may-21;15;4;all;N/A;median;4;58;1061;5680;1.06;5.68
All Providers Combined;Antioquia, Colombia;;may-21;498913;137068;all;N/A;median;137068;16;36317;6316;36.32;6.32
All Providers Combined;Arauca, Colombia;;may-21;3457;793;all;N/A;median;793;30;7307;4535;7.31;4.54
All Providers Combined;Atlantico, Colombia;;may-21;146972;40770;all;N/A;median;40770;19;31642;6580;31.64;6.58
All Providers Combined;Bogota, Colombia;;may-21;1163471;326076;all;N/A;median;326076;11;47731;10124;47.73;10.12
All Providers Combined;Bolivar, Colombia;;may-21;49679;13333;all;N/A;median;13333;18;30388;6112;30.39;6.11
All Providers Combined;Boyaca, Colombia;;may-21;56148;13395;all;N/A;median;13395;18;18834;6510;18.83;6.51
All Providers Combined;Caldas, Colombia;;may-21;62011;13163;all;N/A;median;13163;22;30499;6521;30.50;6.52
All Providers Combined;Caquetá, Colombia;;may-21;10709;2119;all;N/A;median;2119;32;12210;9208;12.21;9.21
All Providers Combined;Casanare, Colombia;;may-21;11638;3042;all;N/A;median;3042;19;23363;6540;23.36;6.54
All Providers Combined;Cauca Department, Colombia;;may-21;36928;8970;all;N/A;median;8970;27;19206;6554;19.21;6.55
All Providers Combined;Cesar, Colombia;;may-21;28803;7723;all;N/A;median;7723;32;28436;6437;28.44;6.44
All Providers Combined;Choco, Colombia;;may-21;4532;762;all;N/A;median;762;41;6785;1408;6.79;1.41
All Providers Combined;Cordoba, Colombia;;may-21;31178;8145;all;N/A;median;8145;29;22932;6278;22.93;6.28
All Providers Combined;Cundinamarca, Colombia;;may-21;199251;54593;all;N/A;median;54593;13;30251;8006;30.25;8.01
All Providers Combined;Guainia, Colombia;;may-21;3;2;all;N/A;median;2;49;46806;45584;46.81;45.58
All Providers Combined;Huila, Colombia;;may-21;47198;11956;all;N/A;median;11956;28;12007;6540;12.01;6.54
All Providers Combined;La Guajira, Colombia;;may-21;7996;2283;all;N/A;median;2283;38;22906;6827;22.91;6.83
All Providers Combined;Magdalena, Colombia;;may-21;36623;10730;all;N/A;median;10730;29;24445;6305;24.45;6.31
All Providers Combined;Meta, Colombia;;may-21;38983;9887;all;N/A;median;9887;14;29427;8024;29.43;8.02
All Providers Combined;Narino, Colombia;;may-21;40192;9799;all;N/A;median;9799;31;21197;6658;21.20;6.66
All Providers Combined;North Santander, Colombia;;may-21;54809;15209;all;N/A;median;15209;33;31300;8298;31.30;8.30
All Providers Combined;Putumayo, Colombia;;may-21;4582;1091;all;N/A;median;1091;26;10525;10361;10.53;10.36
All Providers Combined;Quindio, Colombia;;may-21;26973;6960;all;N/A;median;6960;24;27420;6357;27.42;6.36
All Providers Combined;Risaralda, Colombia;;may-21;115163;29091;all;N/A;median;29091;28;27260;5620;27.26;5.62
All Providers Combined;San Andrés and Providencia, Colombia;;may-21;621;113;all;N/A;median;113;32;3127;1815;3.13;1.82
All Providers Combined;Santander Department, Colombia;;may-21;192246;46597;all;N/A;median;46597;24;39684;8607;39.68;8.61
All Providers Combined;Sucre, Colombia;;may-21;11854;3241;all;N/A;median;3241;25;22584;5647;22.58;5.65
All Providers Combined;Tolima, Colombia;;may-21;45288;12237;all;N/A;median;12237;17;28654;8661;28.65;8.66
All Providers Combined;Valle del Cauca, Colombia;;may-21;264120;70725;all;N/A;median;70725;23;32190;8703;32.19;8.70
All Providers Combined;Vaupes, Colombia;;may-21;20;11;all;N/A;median;11;43;31281;5216;31.28;5.22
All Providers Combined;Vichada, Colombia;;may-21;18;4;all;N/A;median;4;74;1220;1559;1.22;1.56
All Providers Combined;Guaviare, Colombia;;may-21;687;149;all;N/A;median;149;18;7554;4745;7.55;4.75
All Providers Combined;Amazonas, Colombia;;jun-21;16;6;all;N/A;median;6;62;1714;870;1.71;0.87
All Providers Combined;Antioquia, Colombia;;jun-21;481711;134266;all;N/A;median;134266;15;41010;7288;41.01;7.29
All Providers Combined;Arauca, Colombia;;jun-21;3306;849;all;N/A;median;849;32;6819;4170;6.82;4.17
All Providers Combined;Atlantico, Colombia;;jun-21;131665;37867;all;N/A;median;37867;19;35910;8094;35.91;8.09
All Providers Combined;Bogota, Colombia;;jun-21;1001877;294339;all;N/A;median;294339;11;52234;10669;52.23;10.67
All Providers Combined;Bolivar, Colombia;;jun-21;45644;12478;all;N/A;median;12478;20;33525;6672;33.53;6.67
All Providers Combined;Boyaca, Colombia;;jun-21;57608;14266;all;N/A;median;14266;17;19414;7250;19.41;7.25
All Providers Combined;Caldas, Colombia;;jun-21;57549;14638;all;N/A;median;14638;21;31178;6429;31.18;6.43
All Providers Combined;Caquetá, Colombia;;jun-21;8914;2025;all;N/A;median;2025;25;14178;9485;14.18;9.49
All Providers Combined;Casanare, Colombia;;jun-21;13880;3381;all;N/A;median;3381;19;19387;6438;19.39;6.44
All Providers Combined;Cauca Department, Colombia;;jun-21;34896;9032;all;N/A;median;9032;23;25322;8107;25.32;8.11
All Providers Combined;Cesar, Colombia;;jun-21;30444;7426;all;N/A;median;7426;34;29211;7016;29.21;7.02
All Providers Combined;Choco, Colombia;;jun-21;3478;760;all;N/A;median;760;43;6750;1555;6.75;1.56
All Providers Combined;Cordoba, Colombia;;jun-21;29957;7938;all;N/A;median;7938;29;21221;6775;21.22;6.78
All Providers Combined;Cundinamarca, Colombia;;jun-21;191439;54786;all;N/A;median;54786;13;32897;8716;32.90;8.72
All Providers Combined;Huila, Colombia;;jun-21;49791;13263;all;N/A;median;13263;23;16840;7821;16.84;7.82
All Providers Combined;La Guajira, Colombia;;jun-21;8575;2308;all;N/A;median;2308;40;18595;7749;18.60;7.75
All Providers Combined;Magdalena, Colombia;;jun-21;36971;10271;all;N/A;median;10271;34;23139;6573;23.14;6.57
All Providers Combined;Meta, Colombia;;jun-21;36414;9592;all;N/A;median;9592;14;31592;8729;31.59;8.73
All Providers Combined;Narino, Colombia;;jun-21;42014;10487;all;N/A;median;10487;27;22516;7529;22.52;7.53
All Providers Combined;North Santander, Colombia;;jun-21;56472;14817;all;N/A;median;14817;32;32864;8361;32.86;8.36
All Providers Combined;Putumayo, Colombia;;jun-21;4675;1011;all;N/A;median;1011;26;9711;9739;9.71;9.74
All Providers Combined;Quindio, Colombia;;jun-21;26191;6976;all;N/A;median;6976;23;30799;7144;30.80;7.14
All Providers Combined;Risaralda, Colombia;;jun-21;68936;18361;all;N/A;median;18361;22;32429;7154;32.43;7.15
All Providers Combined;San Andrés and Providencia, Colombia;;jun-21;741;162;all;N/A;median;162;45;3098;1855;3.10;1.86
All Providers Combined;Santander Department, Colombia;;jun-21;199608;47839;all;N/A;median;47839;23;44537;9559;44.54;9.56
All Providers Combined;Sucre, Colombia;;jun-21;13187;3643;all;N/A;median;3643;29;21330;5859;21.33;5.86
All Providers Combined;Tolima, Colombia;;jun-21;52686;13975;all;N/A;median;13975;16;30342;8847;30.34;8.85
All Providers Combined;Valle del Cauca, Colombia;;jun-21;249014;70351;all;N/A;median;70351;19;37831;9508;37.83;9.51
All Providers Combined;Vaupes, Colombia;;jun-21;6;4;all;N/A;median;4;46;63087;6533;63.09;6.53
All Providers Combined;Vichada, Colombia;;jun-21;24;8;all;N/A;median;8;52;16614;16759;16.61;16.76
All Providers Combined;Guaviare, Colombia;;jun-21;935;200;all;N/A;median;200;19;7960;5686;7.96;5.69
All Providers Combined;Amazonas, Colombia;;jul-21;7;5;all;N/A;median;5;80;1050;704;1.05;0.70
All Providers Combined;Antioquia, Colombia;;jul-21;454567;127866;all;N/A;median;127866;15;45799;9832;45.80;9.83
All Providers Combined;Arauca, Colombia;;jul-21;3274;852;all;N/A;median;852;31;7859;3841;7.86;3.84
All Providers Combined;Atlantico, Colombia;;jul-21;135427;39812;all;N/A;median;39812;17;41608;9479;41.61;9.48
All Providers Combined;Bogota, Colombia;;jul-21;1082469;311691;all;N/A;median;311691;10;55021;10825;55.02;10.83
All Providers Combined;Bolivar, Colombia;;jul-21;46565;12889;all;N/A;median;12889;18;37234;9113;37.23;9.11
All Providers Combined;Boyaca, Colombia;;jul-21;53177;14215;all;N/A;median;14215;16;21316;8692;21.32;8.69
All Providers Combined;Caldas, Colombia;;jul-21;79814;19872;all;N/A;median;19872;23;29828;7236;29.83;7.24
All Providers Combined;Caquetá, Colombia;;jul-21;12071;2383;all;N/A;median;2383;26;19285;10898;19.29;10.90
All Providers Combined;Casanare, Colombia;;jul-21;14972;3873;all;N/A;median;3873;18;19548;6748;19.55;6.75
All Providers Combined;Cauca Department, Colombia;;jul-21;41405;10386;all;N/A;median;10386;23;23354;8820;23.35;8.82
All Providers Combined;Cesar, Colombia;;jul-21;29832;7718;all;N/A;median;7718;34;31944;8981;31.94;8.98
All Providers Combined;Choco, Colombia;;jul-21;2656;724;all;N/A;median;724;37;6547;1705;6.55;1.71
All Providers Combined;Cordoba, Colombia;;jul-21;29743;8099;all;N/A;median;8099;29;23057;8763;23.06;8.76
All Providers Combined;Cundinamarca, Colombia;;jul-21;229275;66298;all;N/A;median;66298;13;37386;9377;37.39;9.38
All Providers Combined;Guainia, Colombia;;jul-21;1;1;all;N/A;median;1;7;2725;15518;2.73;15.52
All Providers Combined;Huila, Colombia;;jul-21;51729;13417;all;N/A;median;13417;24;14344;8033;14.34;8.03
All Providers Combined;La Guajira, Colombia;;jul-21;7400;2169;all;N/A;median;2169;39;23847;8436;23.85;8.44
All Providers Combined;Magdalena, Colombia;;jul-21;40332;11241;all;N/A;median;11241;32;23157;7940;23.16;7.94
All Providers Combined;Meta, Colombia;;jul-21;43459;11156;all;N/A;median;11156;13;33514;9667;33.51;9.67
All Providers Combined;Narino, Colombia;;jul-21;44238;11312;all;N/A;median;11312;27;24535;8573;24.54;8.57
All Providers Combined;North Santander, Colombia;;jul-21;55243;14659;all;N/A;median;14659;31;34672;9348;34.67;9.35
All Providers Combined;Putumayo, Colombia;;jul-21;5340;1024;all;N/A;median;1024;30;11978;10923;11.98;10.92
All Providers Combined;Quindio, Colombia;;jul-21;28537;7526;all;N/A;median;7526;24;28936;8643;28.94;8.64
All Providers Combined;Risaralda, Colombia;;jul-21;69573;18498;all;N/A;median;18498;21;35083;8330;35.08;8.33
All Providers Combined;San Andrés and Providencia, Colombia;;jul-21;991;178;all;N/A;median;178;36;3643;2230;3.64;2.23
All Providers Combined;Santander Department, Colombia;;jul-21;203437;50094;all;N/A;median;50094;25;46539;10158;46.54;10.16
All Providers Combined;Sucre, Colombia;;jul-21;12431;3567;all;N/A;median;3567;30;22319;7072;22.32;7.07
All Providers Combined;Tolima, Colombia;;jul-21;50331;13989;all;N/A;median;13989;16;31262;9574;31.26;9.57
All Providers Combined;Valle del Cauca, Colombia;;jul-21;264010;72907;all;N/A;median;72907;19;40687;10242;40.69;10.24
All Providers Combined;Vaupes, Colombia;;jul-21;22;10;all;N/A;median;10;46;42140;7955;42.14;7.96
All Providers Combined;Vichada, Colombia;;jul-21;9;5;all;N/A;median;5;48;2644;1782;2.64;1.78
All Providers Combined;Guaviare, Colombia;;jul-21;1142;267;all;N/A;median;267;20;7629;6196;7.63;6.20
All Providers Combined;Amazonas, Colombia;;Aug 2021;1;1;all;N/A;median;1;77;1774;686;1.77;0.69
All Providers Combined;Antioquia, Colombia;;Aug 2021;424097;124531;all;N/A;median;124531;12;48179;10427;48.18;10.43
All Providers Combined;Arauca, Colombia;;Aug 2021;3875;995;all;N/A;median;995;30;9061;3814;9.06;3.81
All Providers Combined;Atlantico, Colombia;;Aug 2021;126046;37290;all;N/A;median;37290;18;41032;10059;41.03;10.06
All Providers Combined;Bogota, Colombia;;Aug 2021;1093517;318248;all;N/A;median;318248;10;59119;10918;59.12;10.92
All Providers Combined;Bolivar, Colombia;;Aug 2021;51479;13677;all;N/A;median;13677;18;38295;9994;38.30;9.99
All Providers Combined;Boyaca, Colombia;;Aug 2021;50177;13887;all;N/A;median;13887;15;22855;9568;22.86;9.57
All Providers Combined;Caldas, Colombia;;Aug 2021;69233;19011;all;N/A;median;19011;23;31505;8392;31.51;8.39
All Providers Combined;Caquetá, Colombia;;Aug 2021;13549;2637;all;N/A;median;2637;27;19705;11062;19.71;11.06
All Providers Combined;Casanare, Colombia;;Aug 2021;13657;3609;all;N/A;median;3609;17;24212;8315;24.21;8.32
All Providers Combined;Cauca Department, Colombia;;Aug 2021;41350;10564;all;N/A;median;10564;22;24544;9577;24.54;9.58
All Providers Combined;Cesar, Colombia;;Aug 2021;27067;7363;all;N/A;median;7363;31;32302;9881;32.30;9.88
All Providers Combined;Choco, Colombia;;Aug 2021;2343;669;all;N/A;median;669;41;7017;1781;7.02;1.78
All Providers Combined;Cordoba, Colombia;;Aug 2021;30918;8557;all;N/A;median;8557;28;26269;9974;26.27;9.97
All Providers Combined;Cundinamarca, Colombia;;Aug 2021;189579;58538;all;N/A;median;58538;12;38872;9949;38.87;9.95
All Providers Combined;Guainia, Colombia;;Aug 2021;12;5;all;N/A;median;5;22;9787;30766;9.79;30.77
All Providers Combined;Huila, Colombia;;Aug 2021;47661;12758;all;N/A;median;12758;25;17049;8743;17.05;8.74
All Providers Combined;La Guajira, Colombia;;Aug 2021;6588;2010;all;N/A;median;2010;36;22373;8102;22.37;8.10
All Providers Combined;Magdalena, Colombia;;Aug 2021;38316;11951;all;N/A;median;11951;28;32171;9719;32.17;9.72
