Provider;Location;Device;Aggregate Date;Test Count;Sample Count;Platform;Technology Type;Metric Type;User Count;Minimum Latency;Download Speed;Upload Speed;Download Speed Mbps;Upload Speed Mbps
Claro;Bogota, Colombia;;Dec 2018;185956;97903;all;N/A;median;52076;15;10888;2974;10.89;2.97
Claro;Bolivar, Colombia;;Dec 2018;7392;3942;all;N/A;median;2366;16;10694;2408;10.69;2.41
Claro;Boyaca, Colombia;;Dec 2018;6979;3833;all;N/A;median;2272;20;10662;2289;10.66;2.29
Claro;Caldas, Colombia;;Dec 2018;6357;3789;all;N/A;median;1443;42;10709;2421;10.71;2.42
Claro;Caquetá, Colombia;;Dec 2018;849;470;all;N/A;median;196;30;9208;2332;9.21;2.33
Claro;Casanare, Colombia;;Dec 2018;2426;1412;all;N/A;median;800;20;10700;2390;10.70;2.39
Claro;Cauca Department, Colombia;;Dec 2018;9162;4699;all;N/A;median;2259;58;10492;2305;10.49;2.31
Claro;Cesar, Colombia;;Dec 2018;3476;1745;all;N/A;median;852;31;10633;2362;10.63;2.36
Claro;Choco, Colombia;;Dec 2018;10;10;all;N/A;median;9;60;14275;3203;14.28;3.20
Claro;Cordoba, Colombia;;Dec 2018;2701;1415;all;N/A;median;745;30;10722;2670;10.72;2.67
Claro;Cundinamarca, Colombia;;Dec 2018;54853;28117;all;N/A;median;16379;27;10725;2355;10.73;2.36
Claro;Huila, Colombia;;Dec 2018;6341;3687;all;N/A;median;1879;27;10406;2223;10.41;2.22
Claro;La Guajira, Colombia;;Dec 2018;1695;949;all;N/A;median;459;37;10426;2265;10.43;2.27
Claro;Magdalena, Colombia;;Dec 2018;3745;2180;all;N/A;median;1204;29;10935;2938;10.94;2.94
Claro;Meta, Colombia;;Dec 2018;7500;4116;all;N/A;median;1985;19;10638;2419;10.64;2.42
Claro;Narino, Colombia;;Dec 2018;6925;3547;all;N/A;median;1897;67;10305;2207;10.31;2.21
Claro;North Santander, Colombia;;Dec 2018;520;313;all;N/A;median;250;57;7897;1894;7.90;1.89
Claro;Putumayo, Colombia;;Dec 2018;5;5;all;N/A;median;5;54;2993;1090;2.99;1.09
Claro;Quindio, Colombia;;Dec 2018;6340;3954;all;N/A;median;1362;44;10677;2351;10.68;2.35
Claro;Risaralda, Colombia;;Dec 2018;10605;6198;all;N/A;median;2434;47;10710;2458;10.71;2.46
Claro;San Andrés and Providencia, Colombia;;Dec 2018;6;4;all;N/A;median;2;540;1556;2541;1.56;2.54
Claro;Santander Department, Colombia;;Dec 2018;18316;9303;all;N/A;median;4653;41;10696;2447;10.70;2.45
Claro;Sucre, Colombia;;Dec 2018;1017;595;all;N/A;median;306;21;10672;2475;10.67;2.48
Claro;Tolima, Colombia;;Dec 2018;7717;4320;all;N/A;median;2236;31;10657;2327;10.66;2.33
Claro;Valle del Cauca, Colombia;;Dec 2018;58966;32328;all;N/A;median;16425;53;10732;2489;10.73;2.49
Claro;Guaviare, Colombia;;Dec 2018;1;1;all;N/A;median;1;40;21582;2722;21.58;2.72
ETB;Antioquia, Colombia;;Dec 2018;1612;845;all;N/A;median;605;16;10357;10977;10.36;10.98
ETB;Atlantico, Colombia;;Dec 2018;30;14;all;N/A;median;11;42;2300;993;2.30;0.99
ETB;Bogota, Colombia;;Dec 2018;94877;55321;all;N/A;median;29495;7;13656;9610;13.66;9.61
ETB;Bolivar, Colombia;;Dec 2018;2;2;all;N/A;median;2;90;1610;1165;1.61;1.17
ETB;Boyaca, Colombia;;Dec 2018;189;116;all;N/A;median;76;16;9745;9550;9.75;9.55
ETB;Caldas, Colombia;;Dec 2018;5;5;all;N/A;median;5;33;5944;808;5.94;0.81
ETB;Casanare, Colombia;;Dec 2018;1;1;all;N/A;median;1;198;958;188;0.96;0.19
ETB;Cauca Department, Colombia;;Dec 2018;1;1;all;N/A;median;1;30;22927;13030;22.93;13.03
ETB;Cesar, Colombia;;Dec 2018;1;1;all;N/A;median;1;38;7570;3501;7.57;3.50
ETB;Cordoba, Colombia;;Dec 2018;28;16;all;N/A;median;8;39;6773;6821;6.77;6.82
ETB;Cundinamarca, Colombia;;Dec 2018;9548;5576;all;N/A;median;3584;13;11014;6017;11.01;6.02
ETB;Huila, Colombia;;Dec 2018;499;212;all;N/A;median;76;39;1944;1052;1.94;1.05
ETB;La Guajira, Colombia;;Dec 2018;4;3;all;N/A;median;3;40;22180;22032;22.18;22.03
ETB;Magdalena, Colombia;;Dec 2018;51;30;all;N/A;median;27;40;3005;3291;3.01;3.29
ETB;Meta, Colombia;;Dec 2018;2180;1170;all;N/A;median;413;39;3798;969;3.80;0.97
ETB;Narino, Colombia;;Dec 2018;3;1;all;N/A;median;1;27;8672;9605;8.67;9.61
ETB;North Santander, Colombia;;Dec 2018;261;160;all;N/A;median;115;17;4466;4549;4.47;4.55
ETB;Quindio, Colombia;;Dec 2018;10;9;all;N/A;median;7;93;870;1968;0.87;1.97
ETB;Risaralda, Colombia;;Dec 2018;250;128;all;N/A;median;50;48;2181;2714;2.18;2.71
ETB;Santander Department, Colombia;;Dec 2018;519;284;all;N/A;median;122;22;4108;2920;4.11;2.92
ETB;Sucre, Colombia;;Dec 2018;63;37;all;N/A;median;21;51;8054;1914;8.05;1.91
ETB;Tolima, Colombia;;Dec 2018;188;92;all;N/A;median;74;13;8013;7794;8.01;7.79
ETB;Valle del Cauca, Colombia;;Dec 2018;61;47;all;N/A;median;29;41;4723;3007;4.72;3.01
ETB;Guaviare, Colombia;;Dec 2018;5;4;all;N/A;median;1;41;10762;4997;10.76;5.00
Movistar;Guainia, Colombia;;Jan 2019;;;all;N/A;median;;;;;;
Movistar;Vaupes, Colombia;;Jan 2019;;;all;N/A;median;;;;;;
Movistar;Vichada, Colombia;;Jan 2019;;;all;N/A;median;;;;;;
Claro;Amazonas, Colombia;;Jan 2019;;;all;N/A;median;;;;;;
Claro;Vaupes, Colombia;;Jan 2019;;;all;N/A;median;;;;;;
ETB;Amazonas, Colombia;;Jan 2019;;;all;N/A;median;;;;;;
ETB;Arauca, Colombia;;Jan 2019;;;all;N/A;median;;;;;;
ETB;Caquetá, Colombia;;Jan 2019;;;all;N/A;median;;;;;;
ETB;Choco, Colombia;;Jan 2019;;;all;N/A;median;;;;;;
ETB;Guainia, Colombia;;Jan 2019;;;all;N/A;median;;;;;;
ETB;Putumayo, Colombia;;Jan 2019;;;all;N/A;median;;;;;;
ETB;San Andrés and Providencia, Colombia;;Jan 2019;;;all;N/A;median;;;;;;
ETB;Vaupes, Colombia;;Jan 2019;;;all;N/A;median;;;;;;
ETB;Vichada, Colombia;;Jan 2019;;;all;N/A;median;;;;;;
ETB;Guaviare, Colombia;;Jan 2019;;;all;N/A;median;;;;;;
Movistar;Amazonas, Colombia;;Jan 2019;;;all;N/A;median;;;;;;
Movistar;Antioquia, Colombia;;Jan 2019;3751;2336;all;N/A;median;1876;41;5108;885;5.11;0.89
Movistar;Arauca, Colombia;;Jan 2019;461;321;all;N/A;median;152;53;3715;795;3.72;0.80
Movistar;Atlantico, Colombia;;Jan 2019;21152;13569;all;N/A;median;6434;55;6833;952;6.83;0.95
Movistar;Bogota, Colombia;;Jan 2019;44515;28434;all;N/A;median;12449;32;6041;907;6.04;0.91
Movistar;Bolivar, Colombia;;Jan 2019;16901;10429;all;N/A;median;4602;55;7703;986;7.70;0.99
Movistar;Boyaca, Colombia;;Jan 2019;4690;3031;all;N/A;median;1232;40;4226;831;4.23;0.83
Movistar;Caldas, Colombia;;Jan 2019;753;439;all;N/A;median;198;37;4604;910;4.60;0.91
Movistar;Caquetá, Colombia;;Jan 2019;1700;1072;all;N/A;median;552;47;4527;865;4.53;0.87
Movistar;Casanare, Colombia;;Jan 2019;706;533;all;N/A;median;147;43;4400;831;4.40;0.83
Movistar;Cauca Department, Colombia;;Jan 2019;1888;1157;all;N/A;median;749;42;4656;804;4.66;0.80
Movistar;Cesar, Colombia;;Jan 2019;2750;1725;all;N/A;median;856;66;4694;845;4.69;0.85
Movistar;Choco, Colombia;;Jan 2019;522;406;all;N/A;median;145;50;4578;802;4.58;0.80
Movistar;Cordoba, Colombia;;Jan 2019;2040;1402;all;N/A;median;605;56;4621;829;4.62;0.83
Movistar;Cundinamarca, Colombia;;Jan 2019;22401;13212;all;N/A;median;7407;32;5459;835;5.46;0.84
Movistar;Huila, Colombia;;Jan 2019;8050;4927;all;N/A;median;2470;42;4316;825;4.32;0.83
Movistar;La Guajira, Colombia;;Jan 2019;993;659;all;N/A;median;255;73;3715;763;3.72;0.76
Movistar;Magdalena, Colombia;;Jan 2019;10941;6409;all;N/A;median;3167;60;6116;914;6.12;0.91
Movistar;Meta, Colombia;;Jan 2019;4552;2931;all;N/A;median;981;33;5656;1038;5.66;1.04
Movistar;Narino, Colombia;;Jan 2019;2247;1487;all;N/A;median;571;48;4675;836;4.68;0.84
Movistar;North Santander, Colombia;;Jan 2019;17339;11002;all;N/A;median;4915;48;5079;886;5.08;0.89
Movistar;Putumayo, Colombia;;Jan 2019;505;328;all;N/A;median;117;50;4173;857;4.17;0.86
Movistar;Quindio, Colombia;;Jan 2019;2065;1432;all;N/A;median;623;42;4326;839;4.33;0.84
Movistar;Risaralda, Colombia;;Jan 2019;237;166;all;N/A;median;90;45;3962;819;3.96;0.82
Movistar;San Andrés and Providencia, Colombia;;Jan 2019;325;224;all;N/A;median;122;137;825;610;0.83;0.61
Movistar;Santander Department, Colombia;;Jan 2019;10342;6514;all;N/A;median;3447;33;8785;1121;8.79;1.12
Movistar;Sucre, Colombia;;Jan 2019;2237;1410;all;N/A;median;909;62;5150;825;5.15;0.83
Movistar;Tolima, Colombia;;Jan 2019;17300;10900;all;N/A;median;4565;34;4768;838;4.77;0.84
Movistar;Valle del Cauca, Colombia;;Jan 2019;32109;20343;all;N/A;median;8632;37;7272;967;7.27;0.97
Movistar;Guaviare, Colombia;;Jan 2019;2;2;all;N/A;median;2;45;9717;5323;9.72;5.32
Claro;Antioquia, Colombia;;Jan 2019;76286;38550;all;N/A;median;21287;40;13837;3324;13.84;3.32
Claro;Arauca, Colombia;;Jan 2019;3;2;all;N/A;median;2;73;4723;483;4.72;0.48
Claro;Atlantico, Colombia;;Jan 2019;26835;14823;all;N/A;median;8010;17;14684;3289;14.68;3.29
Claro;Bogota, Colombia;;Jan 2019;268981;137784;all;N/A;median;72622;16;10888;2952;10.89;2.95
Claro;Bolivar, Colombia;;Jan 2019;10776;5696;all;N/A;median;3400;18;10694;2400;10.69;2.40
Claro;Boyaca, Colombia;;Jan 2019;8187;4386;all;N/A;median;2462;20;10498;2205;10.50;2.21
Claro;Caldas, Colombia;;Jan 2019;8503;4868;all;N/A;median;2127;41;10709;2426;10.71;2.43
Claro;Caquetá, Colombia;;Jan 2019;1370;732;all;N/A;median;340;31;8326;2679;8.33;2.68
Claro;Casanare, Colombia;;Jan 2019;3350;1803;all;N/A;median;1095;20;10680;2325;10.68;2.33
Claro;Cauca Department, Colombia;;Jan 2019;10971;5653;all;N/A;median;2830;57;10358;2215;10.36;2.22
Claro;Cesar, Colombia;;Jan 2019;4455;2379;all;N/A;median;1171;32;10610;2347;10.61;2.35
Claro;Choco, Colombia;;Jan 2019;45;29;all;N/A;median;28;34;9046;4379;9.05;4.38
Claro;Cordoba, Colombia;;Jan 2019;3441;1924;all;N/A;median;1030;33;10766;2771;10.77;2.77
Claro;Cundinamarca, Colombia;;Jan 2019;75774;37656;all;N/A;median;21977;28;10717;2325;10.72;2.33
Claro;Guainia, Colombia;;Jan 2019;9;6;all;N/A;median;2;75;428;20498;0.43;20.50
Claro;Huila, Colombia;;Jan 2019;8452;4781;all;N/A;median;2488;28;10388;2243;10.39;2.24
Claro;La Guajira, Colombia;;Jan 2019;2480;1341;all;N/A;median;613;40;10492;2276;10.49;2.28
Claro;Magdalena, Colombia;;Jan 2019;5908;3159;all;N/A;median;2041;30;10814;2510;10.81;2.51
Claro;Meta, Colombia;;Jan 2019;8189;4391;all;N/A;median;2084;19;10609;2425;10.61;2.43
Claro;Narino, Colombia;;Jan 2019;7320;4136;all;N/A;median;2233;65;10303;2187;10.30;2.19
Claro;North Santander, Colombia;;Jan 2019;9096;5118;all;N/A;median;2425;40;10565;2273;10.57;2.27
Claro;Putumayo, Colombia;;Jan 2019;15;11;all;N/A;median;7;44;6183;11036;6.18;11.04
Claro;Quindio, Colombia;;Jan 2019;7751;4656;all;N/A;median;1685;48;10679;2374;10.68;2.37
Claro;Risaralda, Colombia;;Jan 2019;13306;7427;all;N/A;median;3081;45;10707;2482;10.71;2.48
Claro;San Andrés and Providencia, Colombia;;Jan 2019;91;42;all;N/A;median;18;79;3122;5389;3.12;5.39
Claro;Santander Department, Colombia;;Jan 2019;21238;10785;all;N/A;median;5673;40;10743;2446;10.74;2.45
Claro;Sucre, Colombia;;Jan 2019;1439;710;all;N/A;median;395;23;10693;2739;10.69;2.74
Claro;Tolima, Colombia;;Jan 2019;9614;5470;all;N/A;median;2837;30;10675;2315;10.68;2.32
Claro;Valle del Cauca, Colombia;;Jan 2019;79163;41685;all;N/A;median;21499;52;10740;2501;10.74;2.50
Claro;Vichada, Colombia;;Jan 2019;46;24;all;N/A;median;9;107;605;473;0.61;0.47
Claro;Guaviare, Colombia;;Jan 2019;1;1;all;N/A;median;1;27;1743;4001;1.74;4.00
ETB;Antioquia, Colombia;;Jan 2019;2264;1183;all;N/A;median;815;17;9051;7702;9.05;7.70
ETB;Atlantico, Colombia;;Jan 2019;299;196;all;N/A;median;135;32;23977;24003;23.98;24.00
ETB;Bogota, Colombia;;Jan 2019;133441;74742;all;N/A;median;40413;7;14249;9932;14.25;9.93
ETB;Bolivar, Colombia;;Jan 2019;12;10;all;N/A;median;10;39;1918;1302;1.92;1.30
ETB;Boyaca, Colombia;;Jan 2019;227;134;all;N/A;median;88;19;7942;8871;7.94;8.87
ETB;Caldas, Colombia;;Jan 2019;2;2;all;N/A;median;2;31;17975;18050;17.98;18.05
ETB;Casanare, Colombia;;Jan 2019;4;4;all;N/A;median;3;39;393;947;0.39;0.95
ETB;Cauca Department, Colombia;;Jan 2019;1;1;all;N/A;median;1;22;19031;19062;19.03;19.06
ETB;Cesar, Colombia;;Jan 2019;9;2;all;N/A;median;1;90;7380;5489;7.38;5.49
ETB;Cordoba, Colombia;;Jan 2019;40;25;all;N/A;median;12;38;5791;6193;5.79;6.19
ETB;Cundinamarca, Colombia;;Jan 2019;13638;7712;all;N/A;median;5243;10;12287;7228;12.29;7.23
ETB;Huila, Colombia;;Jan 2019;584;268;all;N/A;median;106;37;2127;1283;2.13;1.28
ETB;La Guajira, Colombia;;Jan 2019;11;6;all;N/A;median;6;42;11533;7714;11.53;7.71
ETB;Magdalena, Colombia;;Jan 2019;233;139;all;N/A;median;104;36;5731;5763;5.73;5.76
ETB;Meta, Colombia;;Jan 2019;2817;1402;all;N/A;median;518;39;4260;979;4.26;0.98
ETB;Narino, Colombia;;Jan 2019;3;3;all;N/A;median;2;94;7489;10008;7.49;10.01
ETB;North Santander, Colombia;;Jan 2019;1330;619;all;N/A;median;353;23;5635;8759;5.64;8.76
ETB;Quindio, Colombia;;Jan 2019;26;14;all;N/A;median;14;48;1862;4349;1.86;4.35
ETB;Risaralda, Colombia;;Jan 2019;183;112;all;N/A;median;54;43;2507;3187;2.51;3.19
ETB;Santander Department, Colombia;;Jan 2019;972;461;all;N/A;median;196;22;3748;2864;3.75;2.86
ETB;Sucre, Colombia;;Jan 2019;79;55;all;N/A;median;25;52;10158;1851;10.16;1.85
ETB;Tolima, Colombia;;Jan 2019;650;219;all;N/A;median;141;15;6685;5877;6.69;5.88
ETB;Valle del Cauca, Colombia;;Jan 2019;89;65;all;N/A;median;39;34;4537;4780;4.54;4.78
Movistar;Amazonas, Colombia;;feb-19;9;7;all;N/A;median;7;71;85;59;0.09;0.06
Movistar;Antioquia, Colombia;;feb-19;3812;2454;all;N/A;median;1946;40;6173;953;6.17;0.95
Movistar;Arauca, Colombia;;feb-19;460;300;all;N/A;median;119;51;3661;855;3.66;0.86
Movistar;Atlantico, Colombia;;feb-19;19616;12702;all;N/A;median;6121;57;8262;1030;8.26;1.03
Movistar;Bogota, Colombia;;feb-19;39770;25535;all;N/A;median;11089;31;6492;923;6.49;0.92
Movistar;Bolivar, Colombia;;feb-19;15057;9305;all;N/A;median;4088;53;9149;1089;9.15;1.09
Movistar;Boyaca, Colombia;;feb-19;4076;2733;all;N/A;median;1091;39;4692;868;4.69;0.87
Movistar;Caldas, Colombia;;feb-19;543;344;all;N/A;median;154;37;4705;917;4.71;0.92
Movistar;Caquetá, Colombia;;feb-19;1526;998;all;N/A;median;524;41;4818;904;4.82;0.90
Movistar;Casanare, Colombia;;feb-19;578;414;all;N/A;median;128;42;4143;805;4.14;0.81
Movistar;Cauca Department, Colombia;;feb-19;1684;986;all;N/A;median;616;38;5635;893;5.64;0.89
Movistar;Cesar, Colombia;;feb-19;2503;1627;all;N/A;median;806;66;5056;827;5.06;0.83
Movistar;Choco, Colombia;;feb-19;760;497;all;N/A;median;171;50;4708;849;4.71;0.85
Movistar;Cordoba, Colombia;;feb-19;1982;1363;all;N/A;median;576;62;4397;796;4.40;0.80
Movistar;Cundinamarca, Colombia;;feb-19;20726;12591;all;N/A;median;7273;31;5863;835;5.86;0.84
Movistar;Huila, Colombia;;feb-19;8514;5208;all;N/A;median;2628;41;4452;824;4.45;0.82
Movistar;La Guajira, Colombia;;feb-19;970;604;all;N/A;median;209;74;3775;827;3.78;0.83
Movistar;Magdalena, Colombia;;feb-19;9608;5532;all;N/A;median;2847;61;7010;964;7.01;0.96
Movistar;Meta, Colombia;;feb-19;3588;2407;all;N/A;median;777;29;7191;1080;7.19;1.08
Movistar;Narino, Colombia;;feb-19;2296;1452;all;N/A;median;516;45;4732;833;4.73;0.83
Movistar;North Santander, Colombia;;feb-19;16901;10558;all;N/A;median;4770;45;5480;887;5.48;0.89
Movistar;Putumayo, Colombia;;feb-19;456;296;all;N/A;median;88;48;4206;912;4.21;0.91
Movistar;Quindio, Colombia;;feb-19;1742;1171;all;N/A;median;517;39;4821;850;4.82;0.85
Movistar;Risaralda, Colombia;;feb-19;285;138;all;N/A;median;65;44;4004;837;4.00;0.84
Movistar;San Andrés and Providencia, Colombia;;feb-19;328;189;all;N/A;median;86;146;885;578;0.89;0.58
Movistar;Santander Department, Colombia;;feb-19;10861;6720;all;N/A;median;3659;32;9437;1174;9.44;1.17
Movistar;Sucre, Colombia;;feb-19;1612;1043;all;N/A;median;741;58;6542;851;6.54;0.85
Movistar;Tolima, Colombia;;feb-19;15125;9771;all;N/A;median;4192;33;5146;859;5.15;0.86
Movistar;Valle del Cauca, Colombia;;feb-19;29594;18958;all;N/A;median;8268;34;8846;1025;8.85;1.03
Movistar;Guaviare, Colombia;;feb-19;5;4;all;N/A;median;4;29;13451;4785;13.45;4.79
Claro;Amazonas, Colombia;;feb-19;3;3;all;N/A;median;3;73;2142;14335;2.14;14.34
Claro;Antioquia, Colombia;;feb-19;77320;39598;all;N/A;median;22685;38;14145;3462;14.15;3.46
Claro;Arauca, Colombia;;feb-19;4;4;all;N/A;median;3;85;603;916;0.60;0.92
Claro;Atlantico, Colombia;;feb-19;23866;13127;all;N/A;median;7478;18;13892;3307;13.89;3.31
Claro;Bogota, Colombia;;feb-19;262124;136652;all;N/A;median;72067;16;11357;3104;11.36;3.10
Claro;Bolivar, Colombia;;feb-19;9018;4544;all;N/A;median;2656;17;10704;2388;10.70;2.39
Claro;Boyaca, Colombia;;feb-19;7445;3911;all;N/A;median;2174;21;10542;2249;10.54;2.25
Claro;Caldas, Colombia;;feb-19;8828;4939;all;N/A;median;2428;39;10746;2500;10.75;2.50
Claro;Caquetá, Colombia;;feb-19;1069;642;all;N/A;median;317;30;9484;2539;9.48;2.54
Claro;Casanare, Colombia;;feb-19;2925;1630;all;N/A;median;937;20;10733;2480;10.73;2.48
Claro;Cauca Department, Colombia;;feb-19;11973;6005;all;N/A;median;2937;57;10352;2189;10.35;2.19
Claro;Cesar, Colombia;;feb-19;4765;2410;all;N/A;median;1154;30;10663;2422;10.66;2.42
Claro;Choco, Colombia;;feb-19;80;47;all;N/A;median;34;44;7027;2116;7.03;2.12
Claro;Cordoba, Colombia;;feb-19;3191;1773;all;N/A;median;965;34;11142;2862;11.14;2.86
Claro;Cundinamarca, Colombia;;feb-19;77501;38773;all;N/A;median;22834;29;10770;2369;10.77;2.37
Claro;Huila, Colombia;;feb-19;8611;4763;all;N/A;median;2540;28;10282;2231;10.28;2.23
Claro;La Guajira, Colombia;;feb-19;2180;1244;all;N/A;median;571;36;10459;2228;10.46;2.23
Claro;Magdalena, Colombia;;feb-19;5953;3320;all;N/A;median;2055;29;10851;2535;10.85;2.54
Claro;Meta, Colombia;;feb-19;8919;4753;all;N/A;median;2192;19;10651;2429;10.65;2.43
Claro;Narino, Colombia;;feb-19;8408;4479;all;N/A;median;2353;66;10143;2112;10.14;2.11
Claro;North Santander, Colombia;;feb-19;12141;5882;all;N/A;median;2776;39;10425;2272;10.43;2.27
Claro;Putumayo, Colombia;;feb-19;8;8;all;N/A;median;6;87;1810;713;1.81;0.71
Claro;Quindio, Colombia;;feb-19;5990;3837;all;N/A;median;1586;43;10682;2346;10.68;2.35
Claro;Risaralda, Colombia;;feb-19;12529;7161;all;N/A;median;3006;45;10694;2488;10.69;2.49
Claro;San Andrés and Providencia, Colombia;;feb-19;321;97;all;N/A;median;17;100;1080;8454;1.08;8.45
Claro;Santander Department, Colombia;;feb-19;31084;14042;all;N/A;median;7159;41;10603;2409;10.60;2.41
Claro;Sucre, Colombia;;feb-19;1646;814;all;N/A;median;468;19;10811;3248;10.81;3.25
Claro;Tolima, Colombia;;feb-19;9405;5356;all;N/A;median;2725;30;10682;2332;10.68;2.33
Claro;Valle del Cauca, Colombia;;feb-19;68710;36620;all;N/A;median;19665;51;10754;2627;10.75;2.63
Claro;Vichada, Colombia;;feb-19;121;59;all;N/A;median;22;103;786;784;0.79;0.78
Claro;Guaviare, Colombia;;feb-19;4;4;all;N/A;median;4;23;6666;3237;6.67;3.24
ETB;Antioquia, Colombia;;feb-19;2865;1419;all;N/A;median;1023;14;9967;8439;9.97;8.44
ETB;Atlantico, Colombia;;feb-19;351;231;all;N/A;median;172;33;23689;26195;23.69;26.20
ETB;Bogota, Colombia;;feb-19;163101;89389;all;N/A;median;46252;7;19136;13456;19.14;13.46
ETB;Bolivar, Colombia;;feb-19;42;19;all;N/A;median;11;20;1922;967;1.92;0.97
ETB;Boyaca, Colombia;;feb-19;260;141;all;N/A;median;89;18;7304;7137;7.30;7.14
ETB;Caldas, Colombia;;feb-19;32;11;all;N/A;median;10;27;4112;4931;4.11;4.93
ETB;Casanare, Colombia;;feb-19;29;15;all;N/A;median;2;22;11246;7748;11.25;7.75
ETB;Cauca Department, Colombia;;feb-19;6;4;all;N/A;median;3;21;5101;20555;5.10;20.56
ETB;Cesar, Colombia;;feb-19;10;6;all;N/A;median;6;42;9219;11065;9.22;11.07
ETB;Cordoba, Colombia;;feb-19;246;102;all;N/A;median;50;37;6424;7667;6.42;7.67
ETB;Cundinamarca, Colombia;;feb-19;15535;8421;all;N/A;median;5859;7;14100;9412;14.10;9.41
ETB;Huila, Colombia;;feb-19;537;267;all;N/A;median;123;28;4656;3047;4.66;3.05
ETB;La Guajira, Colombia;;feb-19;2;2;all;N/A;median;2;100;5853;2549;5.85;2.55
ETB;Magdalena, Colombia;;feb-19;101;71;all;N/A;median;57;32;5954;6691;5.95;6.69
ETB;Meta, Colombia;;feb-19;2628;1333;all;N/A;median;532;38;4497;1020;4.50;1.02
ETB;Narino, Colombia;;feb-19;33;22;all;N/A;median;19;22;19405;26183;19.41;26.18
ETB;North Santander, Colombia;;feb-19;1535;818;all;N/A;median;469;16;6335;9149;6.34;9.15
ETB;Quindio, Colombia;;feb-19;160;21;all;N/A;median;18;31;5330;9091;5.33;9.09
ETB;Risaralda, Colombia;;feb-19;176;97;all;N/A;median;54;42;3274;3684;3.27;3.68
ETB;Santander Department, Colombia;;feb-19;751;437;all;N/A;median;234;20;4249;2896;4.25;2.90
ETB;Sucre, Colombia;;feb-19;111;57;all;N/A;median;33;51;7846;1693;7.85;1.69
ETB;Tolima, Colombia;;feb-19;578;229;all;N/A;median;129;18;5710;4250;5.71;4.25
ETB;Valle del Cauca, Colombia;;feb-19;187;76;all;N/A;median;51;40;2651;3912;2.65;3.91
Movistar;Antioquia, Colombia;;mar-19;4385;2773;all;N/A;median;2160;40;5907;946;5.91;0.95
Movistar;Arauca, Colombia;;mar-19;426;283;all;N/A;median;132;54;3743;808;3.74;0.81
Movistar;Atlantico, Colombia;;mar-19;23656;15151;all;N/A;median;7010;50;8182;1050;8.18;1.05
Movistar;Bogota, Colombia;;mar-19;42157;27235;all;N/A;median;11202;31;6535;929;6.54;0.93
Movistar;Bolivar, Colombia;;mar-19;17770;10358;all;N/A;median;4579;41;10068;1191;10.07;1.19
Movistar;Boyaca, Colombia;;mar-19;4017;2631;all;N/A;median;1175;38;4751;868;4.75;0.87
Movistar;Caldas, Colombia;;mar-19;676;478;all;N/A;median;179;38;4577;916;4.58;0.92
Movistar;Caquetá, Colombia;;mar-19;1888;1263;all;N/A;median;636;43;4757;925;4.76;0.93
Movistar;Casanare, Colombia;;mar-19;603;457;all;N/A;median;143;43;4196;808;4.20;0.81
Movistar;Cauca Department, Colombia;;mar-19;1210;799;all;N/A;median;508;44;4706;784;4.71;0.78
Movistar;Cesar, Colombia;;mar-19;2545;1611;all;N/A;median;739;64;5351;881;5.35;0.88
Movistar;Choco, Colombia;;mar-19;457;375;all;N/A;median;148;50;4748;817;4.75;0.82
Movistar;Cordoba, Colombia;;mar-19;2225;1475;all;N/A;median;627;58;4811;812;4.81;0.81
Movistar;Cundinamarca, Colombia;;mar-19;22508;14070;all;N/A;median;8279;31;5804;826;5.80;0.83
Movistar;Huila, Colombia;;mar-19;10250;5934;all;N/A;median;2813;43;4501;832;4.50;0.83
Movistar;La Guajira, Colombia;;mar-19;1043;656;all;N/A;median;256;72;4410;793;4.41;0.79
Movistar;Magdalena, Colombia;;mar-19;9137;5698;all;N/A;median;3023;59;6378;989;6.38;0.99
Movistar;Meta, Colombia;;mar-19;3758;2457;all;N/A;median;804;28;7514;1161;7.51;1.16
Movistar;Narino, Colombia;;mar-19;2832;1833;all;N/A;median;576;46;5098;901;5.10;0.90
Movistar;North Santander, Colombia;;mar-19;17996;11061;all;N/A;median;5131;46;5374;890;5.37;0.89
Movistar;Putumayo, Colombia;;mar-19;405;262;all;N/A;median;95;50;4166;840;4.17;0.84
Movistar;Quindio, Colombia;;mar-19;1790;1256;all;N/A;median;495;40;4604;866;4.60;0.87
Movistar;Risaralda, Colombia;;mar-19;304;151;all;N/A;median;66;43;3918;766;3.92;0.77
Movistar;San Andrés and Providencia, Colombia;;mar-19;317;209;all;N/A;median;102;144;885;583;0.89;0.58
Movistar;Santander Department, Colombia;;mar-19;11136;6951;all;N/A;median;3711;30;10436;2665;10.44;2.67
Movistar;Sucre, Colombia;;mar-19;1609;1000;all;N/A;median;668;44;5700;831;5.70;0.83
Movistar;Tolima, Colombia;;mar-19;15786;10408;all;N/A;median;4494;33;5121;877;5.12;0.88
Movistar;Valle del Cauca, Colombia;;mar-19;32914;21164;all;N/A;median;8896;32;9366;1084;9.37;1.08
Claro;Amazonas, Colombia;;mar-19;4;4;all;N/A;median;2;75;800;9170;0.80;9.17
Claro;Antioquia, Colombia;;mar-19;84187;42966;all;N/A;median;24033;37;14283;3432;14.28;3.43
Claro;Arauca, Colombia;;mar-19;2;2;all;N/A;median;2;27;25967;2873;25.97;2.87
Claro;Atlantico, Colombia;;mar-19;22411;12592;all;N/A;median;7105;17;14283;3332;14.28;3.33
