Provider;Location;Device;Aggregate Date;Test Count;Sample Count;Platform;Technology Type;Metric Type;User Count;Latency;Download Speed;Upload Speed;Download Speed Mbps;Upload Speed Mbps
Movistar;Huila, Colombia;;Jan 2018;3814;2159;all;N/A;mean;883;72;5803;1785;5.80;1.79
Movistar;La Guajira, Colombia;;Jan 2018;879;518;all;N/A;mean;157;130;4289;918;4.29;0.92
Movistar;Magdalena, Colombia;;Jan 2018;2618;1530;all;N/A;mean;1088;109;5880;1199;5.88;1.20
Movistar;Meta, Colombia;;Jan 2018;2768;1688;all;N/A;mean;533;43;8344;3046;8.34;3.05
Movistar;Narino, Colombia;;Jan 2018;2620;1225;all;N/A;mean;422;90;5821;1417;5.82;1.42
Movistar;Putumayo, Colombia;;Jan 2018;492;317;all;N/A;mean;81;81;4921;875;4.92;0.88
Movistar;Quindio, Colombia;;Jan 2018;1916;1158;all;N/A;mean;322;56;6256;1165;6.26;1.17
Movistar;Risaralda, Colombia;;Jan 2018;175;109;all;N/A;mean;58;79;3523;1084;3.52;1.08
Movistar;San Andrés and Providencia, Colombia;;Jan 2018;216;124;all;N/A;mean;65;166;987;566;0.99;0.57
Movistar;Santander Department, Colombia;;Jan 2018;2607;1686;all;N/A;mean;551;63;5784;1497;5.78;1.50
Movistar;Sucre, Colombia;;Jan 2018;1899;1045;all;N/A;mean;835;107;7013;2615;7.01;2.62
Movistar;Tolima, Colombia;;Jan 2018;7916;4895;all;N/A;mean;2536;57;7784;2558;7.78;2.56
Movistar;Valle del Cauca, Colombia;;Jan 2018;23507;13192;all;N/A;mean;6608;65;10799;4248;10.80;4.25
Movistar;Guaviare, Colombia;;Jan 2018;1;1;all;N/A;mean;1;31;14675;13455;14.68;13.46
Claro;Antioquia, Colombia;;Jan 2018;53770;25645;all;N/A;mean;15428;65;11342;3468;11.34;3.47
Claro;Atlantico, Colombia;;Jan 2018;14196;7201;all;N/A;mean;3917;38;11183;3222;11.18;3.22
Claro;Bogota, Colombia;;Jan 2018;243510;112644;all;N/A;mean;65453;49;10870;3009;10.87;3.01
Claro;Bolivar, Colombia;;Jan 2018;4500;2370;all;N/A;mean;1591;46;9970;2689;9.97;2.69
Claro;Boyaca, Colombia;;Jan 2018;6345;3014;all;N/A;mean;1864;57;7465;2290;7.47;2.29
Claro;Caldas, Colombia;;Jan 2018;5655;2655;all;N/A;mean;1557;81;8817;2097;8.82;2.10
Claro;Caquetá, Colombia;;Jan 2018;1077;447;all;N/A;mean;220;69;10236;6999;10.24;7.00
Claro;Casanare, Colombia;;Jan 2018;2320;1273;all;N/A;mean;855;55;9682;2566;9.68;2.57
Claro;Cauca Department, Colombia;;Jan 2018;8492;3842;all;N/A;mean;2177;97;8118;2098;8.12;2.10
Claro;Cesar, Colombia;;Jan 2018;2679;1213;all;N/A;mean;774;59;9590;2440;9.59;2.44
Claro;Choco, Colombia;;Jan 2018;69;39;all;N/A;mean;29;52;13138;8568;13.14;8.57
Claro;Cordoba, Colombia;;Jan 2018;2252;1202;all;N/A;mean;753;67;11465;3070;11.47;3.07
Claro;Cundinamarca, Colombia;;Jan 2018;41545;19929;all;N/A;mean;11995;59;9987;2899;9.99;2.90
Claro;Huila, Colombia;;Jan 2018;7572;3674;all;N/A;mean;2129;56;8833;3187;8.83;3.19
Claro;La Guajira, Colombia;;Jan 2018;293;122;all;N/A;mean;87;143;6068;2001;6.07;2.00
Claro;Magdalena, Colombia;;Jan 2018;5572;2726;all;N/A;mean;1927;64;9934;2193;9.93;2.19
Claro;Meta, Colombia;;Jan 2018;6856;2955;all;N/A;mean;1335;56;11012;3273;11.01;3.27
Claro;Narino, Colombia;;Jan 2018;6056;2994;all;N/A;mean;1837;113;7543;2019;7.54;2.02
Claro;Putumayo, Colombia;;Jan 2018;34;25;all;N/A;mean;9;106;3007;3029;3.01;3.03
Claro;Quindio, Colombia;;Jan 2018;3694;1928;all;N/A;mean;1166;85;9697;2582;9.70;2.58
Claro;Risaralda, Colombia;;Jan 2018;7946;3991;all;N/A;mean;2320;73;9690;2511;9.69;2.51
Claro;San Andrés and Providencia, Colombia;;Jan 2018;7;5;all;N/A;mean;2;146;3611;2247;3.61;2.25
Claro;Santander Department, Colombia;;Jan 2018;9686;4316;all;N/A;mean;2860;75;10111;2628;10.11;2.63
Claro;Sucre, Colombia;;Jan 2018;995;442;all;N/A;mean;282;60;13820;7174;13.82;7.17
Claro;Tolima, Colombia;;Jan 2018;7078;3790;all;N/A;mean;2396;55;9243;2576;9.24;2.58
Claro;Valle del Cauca, Colombia;;Jan 2018;65507;31375;all;N/A;mean;17621;87;10061;2683;10.06;2.68
ETB;Antioquia, Colombia;;feb-18;680;344;all;N/A;mean;243;43;13939;15242;13.94;15.24
ETB;Atlantico, Colombia;;feb-18;462;91;all;N/A;mean;49;81;7425;11501;7.43;11.50
ETB;Bogota, Colombia;;feb-18;130040;72922;all;N/A;mean;41814;30;21831;13502;21.83;13.50
ETB;Bolivar, Colombia;;feb-18;4;4;all;N/A;mean;4;80;5596;4941;5.60;4.94
ETB;Boyaca, Colombia;;feb-18;120;71;all;N/A;mean;54;25;13863;9604;13.86;9.60
ETB;Caldas, Colombia;;feb-18;2;2;all;N/A;mean;2;58;2802;3752;2.80;3.75
ETB;Cauca Department, Colombia;;feb-18;2;2;all;N/A;mean;2;49;7861;5602;7.86;5.60
ETB;Cesar, Colombia;;feb-18;32;18;all;N/A;mean;10;95;2623;1632;2.62;1.63
ETB;Cordoba, Colombia;;feb-18;91;31;all;N/A;mean;9;41;6921;8332;6.92;8.33
ETB;Cundinamarca, Colombia;;feb-18;14245;7659;all;N/A;mean;5241;34;20663;12826;20.66;12.83
ETB;Huila, Colombia;;feb-18;208;70;all;N/A;mean;38;58;5254;4533;5.25;4.53
ETB;La Guajira, Colombia;;feb-18;3;3;all;N/A;mean;3;58;4560;4987;4.56;4.99
ETB;Magdalena, Colombia;;feb-18;32;23;all;N/A;mean;16;85;8688;8488;8.69;8.49
ETB;Meta, Colombia;;feb-18;2304;1212;all;N/A;mean;521;56;16427;13946;16.43;13.95
ETB;Narino, Colombia;;feb-18;5;5;all;N/A;mean;5;29;35109;35094;35.11;35.09
ETB;Quindio, Colombia;;feb-18;15;9;all;N/A;mean;5;106;11965;7326;11.97;7.33
ETB;Risaralda, Colombia;;feb-18;183;91;all;N/A;mean;44;70;3082;3013;3.08;3.01
ETB;Santander Department, Colombia;;feb-18;917;416;all;N/A;mean;229;48;7646;6777;7.65;6.78
ETB;Tolima, Colombia;;feb-18;70;56;all;N/A;mean;42;49;18857;25410;18.86;25.41
ETB;Valle del Cauca, Colombia;;feb-18;112;61;all;N/A;mean;38;109;1910;1971;1.91;1.97
ETB;Guaviare, Colombia;;feb-18;4;4;all;N/A;mean;2;15;23944;26136;23.94;26.14
Movistar;Antioquia, Colombia;;feb-18;966;552;all;N/A;mean;485;64;6618;2534;6.62;2.53
Movistar;Atlantico, Colombia;;feb-18;1357;775;all;N/A;mean;484;106;6801;1692;6.80;1.69
Movistar;Bogota, Colombia;;feb-18;32651;19516;all;N/A;mean;10352;52;8221;1812;8.22;1.81
Movistar;Bolivar, Colombia;;feb-18;3711;2104;all;N/A;mean;1093;85;13392;6495;13.39;6.50
Movistar;Boyaca, Colombia;;feb-18;3617;1964;all;N/A;mean;679;59;5441;1723;5.44;1.72
Movistar;Caldas, Colombia;;feb-18;521;306;all;N/A;mean;146;58;9011;3932;9.01;3.93
Movistar;Caquetá, Colombia;;feb-18;832;534;all;N/A;mean;182;70;4738;708;4.74;0.71
Movistar;Casanare, Colombia;;feb-18;496;300;all;N/A;mean;114;53;5668;1236;5.67;1.24
Movistar;Cauca Department, Colombia;;feb-18;1924;1166;all;N/A;mean;710;62;7363;1786;7.36;1.79
Movistar;Cesar, Colombia;;feb-18;1384;959;all;N/A;mean;260;76;7400;1162;7.40;1.16
Movistar;Choco, Colombia;;feb-18;968;626;all;N/A;mean;165;78;5207;2094;5.21;2.09
Movistar;Cordoba, Colombia;;feb-18;2070;1319;all;N/A;mean;618;78;6961;1344;6.96;1.34
Movistar;Cundinamarca, Colombia;;feb-18;26665;15732;all;N/A;mean;9861;58;7345;1498;7.35;1.50
Movistar;Huila, Colombia;;feb-18;3979;2097;all;N/A;mean;781;60;7476;2516;7.48;2.52
Movistar;La Guajira, Colombia;;feb-18;957;544;all;N/A;mean;148;94;4910;868;4.91;0.87
Movistar;Magdalena, Colombia;;feb-18;2381;1453;all;N/A;mean;929;97;6390;1148;6.39;1.15
Movistar;Meta, Colombia;;feb-18;2838;1816;all;N/A;mean;533;41;10976;4397;10.98;4.40
Movistar;Narino, Colombia;;feb-18;1776;1058;all;N/A;mean;374;65;6096;1404;6.10;1.40
Movistar;North Santander, Colombia;;feb-18;1;1;all;N/A;mean;1;61;2202;541;2.20;0.54
Movistar;Putumayo, Colombia;;feb-18;458;265;all;N/A;mean;70;60;6118;1482;6.12;1.48
Movistar;Quindio, Colombia;;feb-18;2135;1394;all;N/A;mean;337;56;6873;1243;6.87;1.24
Movistar;Risaralda, Colombia;;feb-18;198;139;all;N/A;mean;62;55;5130;2476;5.13;2.48
Movistar;San Andrés and Providencia, Colombia;;feb-18;37;18;all;N/A;mean;14;509;1024;655;1.02;0.66
Movistar;Santander Department, Colombia;;feb-18;2607;1696;all;N/A;mean;619;65;8820;3669;8.82;3.67
Movistar;Sucre, Colombia;;feb-18;1137;619;all;N/A;mean;470;107;6449;1661;6.45;1.66
Movistar;Tolima, Colombia;;feb-18;9135;5569;all;N/A;mean;2790;55;7893;2718;7.89;2.72
Movistar;Valle del Cauca, Colombia;;feb-18;23314;13953;all;N/A;mean;7330;58;11404;4351;11.40;4.35
Movistar;Guaviare, Colombia;;feb-18;3;2;all;N/A;mean;1;10;4416;5147;4.42;5.15
Claro;Antioquia, Colombia;;feb-18;62850;28712;all;N/A;mean;16721;64;12101;4026;12.10;4.03
Claro;Atlantico, Colombia;;feb-18;14100;7427;all;N/A;mean;4284;41;11653;3323;11.65;3.32
Claro;Bogota, Colombia;;feb-18;317189;134940;all;N/A;mean;73490;58;10806;3191;10.81;3.19
Claro;Bolivar, Colombia;;feb-18;3318;1706;all;N/A;mean;1102;46;11378;3061;11.38;3.06
Claro;Boyaca, Colombia;;feb-18;6808;3233;all;N/A;mean;1951;55;8435;2794;8.44;2.79
Claro;Caldas, Colombia;;feb-18;6253;2996;all;N/A;mean;1660;76;9166;2236;9.17;2.24
Claro;Caquetá, Colombia;;feb-18;936;408;all;N/A;mean;168;51;10876;7558;10.88;7.56
Claro;Casanare, Colombia;;feb-18;2218;1227;all;N/A;mean;814;52;10130;2645;10.13;2.65
Claro;Cauca Department, Colombia;;feb-18;8326;3513;all;N/A;mean;1801;97;8552;2422;8.55;2.42
Claro;Cesar, Colombia;;feb-18;2469;1291;all;N/A;mean;819;59;10812;2645;10.81;2.65
Claro;Choco, Colombia;;feb-18;63;40;all;N/A;mean;32;80;13212;6665;13.21;6.67
Claro;Cordoba, Colombia;;feb-18;2161;1206;all;N/A;mean;711;68;11935;3467;11.94;3.47
Claro;Cundinamarca, Colombia;;feb-18;49488;22232;all;N/A;mean;12795;62;10546;3127;10.55;3.13
Claro;Huila, Colombia;;feb-18;8647;4146;all;N/A;mean;2217;57;9126;3008;9.13;3.01
Claro;La Guajira, Colombia;;feb-18;217;106;all;N/A;mean;84;149;6283;1779;6.28;1.78
Claro;Magdalena, Colombia;;feb-18;4388;2262;all;N/A;mean;1478;63;10879;2456;10.88;2.46
Claro;Meta, Colombia;;feb-18;6561;3116;all;N/A;mean;1412;53;10493;3519;10.49;3.52
Claro;Narino, Colombia;;feb-18;6629;3215;all;N/A;mean;1896;106;8038;2135;8.04;2.14
Claro;Putumayo, Colombia;;feb-18;4;4;all;N/A;mean;3;82;5128;2522;5.13;2.52
Claro;Quindio, Colombia;;feb-18;3676;1886;all;N/A;mean;1101;77;10189;2851;10.19;2.85
Claro;Risaralda, Colombia;;feb-18;8049;3932;all;N/A;mean;2227;77;9890;2553;9.89;2.55
Claro;San Andrés and Providencia, Colombia;;feb-18;9;4;all;N/A;mean;2;192;2092;836;2.09;0.84
Claro;Santander Department, Colombia;;feb-18;16928;7846;all;N/A;mean;4765;74;9755;2509;9.76;2.51
Claro;Sucre, Colombia;;feb-18;890;424;all;N/A;mean;276;51;11611;4419;11.61;4.42
Claro;Tolima, Colombia;;feb-18;7912;4000;all;N/A;mean;2397;50;9960;3124;9.96;3.12
Claro;Valle del Cauca, Colombia;;feb-18;67032;31401;all;N/A;mean;16846;84;10162;2744;10.16;2.74
ETB;Antioquia, Colombia;;mar-18;876;465;all;N/A;mean;329;34;14535;14537;14.54;14.54
ETB;Atlantico, Colombia;;mar-18;193;85;all;N/A;mean;59;70;7291;11560;7.29;11.56
ETB;Bogota, Colombia;;mar-18;134960;76203;all;N/A;mean;43033;28;22354;14004;22.35;14.00
ETB;Bolivar, Colombia;;mar-18;6;5;all;N/A;mean;5;63;7594;1936;7.59;1.94
ETB;Boyaca, Colombia;;mar-18;466;116;all;N/A;mean;67;31;11180;8898;11.18;8.90
ETB;Caldas, Colombia;;mar-18;43;29;all;N/A;mean;9;78;21161;18925;21.16;18.93
ETB;Cauca Department, Colombia;;mar-18;6;5;all;N/A;mean;3;112;3064;2610;3.06;2.61
ETB;Cesar, Colombia;;mar-18;22;9;all;N/A;mean;8;56;1842;1288;1.84;1.29
ETB;Cordoba, Colombia;;mar-18;101;40;all;N/A;mean;8;43;5560;6761;5.56;6.76
ETB;Cundinamarca, Colombia;;mar-18;15360;8476;all;N/A;mean;5804;34;20198;12480;20.20;12.48
ETB;Huila, Colombia;;mar-18;194;82;all;N/A;mean;49;46;9874;10050;9.87;10.05
ETB;La Guajira, Colombia;;mar-18;2;2;all;N/A;mean;2;53;9054;8612;9.05;8.61
ETB;Magdalena, Colombia;;mar-18;63;37;all;N/A;mean;21;81;9358;8933;9.36;8.93
ETB;Meta, Colombia;;mar-18;2878;1359;all;N/A;mean;594;63;9057;5526;9.06;5.53
ETB;Quindio, Colombia;;mar-18;29;17;all;N/A;mean;11;109;6805;8311;6.81;8.31
ETB;Risaralda, Colombia;;mar-18;210;94;all;N/A;mean;41;67;3172;3112;3.17;3.11
ETB;Santander Department, Colombia;;mar-18;890;429;all;N/A;mean;230;42;8692;9051;8.69;9.05
ETB;Tolima, Colombia;;mar-18;301;112;all;N/A;mean;93;39;12398;14491;12.40;14.49
ETB;Valle del Cauca, Colombia;;mar-18;41;31;all;N/A;mean;23;61;4112;4433;4.11;4.43
ETB;Guaviare, Colombia;;mar-18;3;2;all;N/A;mean;1;34;2546;423;2.55;0.42
Movistar;Antioquia, Colombia;;mar-18;1152;715;all;N/A;mean;617;60;8818;3829;8.82;3.83
Movistar;Atlantico, Colombia;;mar-18;1253;728;all;N/A;mean;478;142;6470;1929;6.47;1.93
Movistar;Bogota, Colombia;;mar-18;36773;22062;all;N/A;mean;11474;52;8096;1723;8.10;1.72
Movistar;Bolivar, Colombia;;mar-18;3156;1849;all;N/A;mean;1001;78;15676;7795;15.68;7.80
Movistar;Boyaca, Colombia;;mar-18;3457;2168;all;N/A;mean;798;61;5924;2076;5.92;2.08
Movistar;Caldas, Colombia;;mar-18;695;421;all;N/A;mean;145;49;9789;4250;9.79;4.25
Movistar;Caquetá, Colombia;;mar-18;1053;647;all;N/A;mean;180;77;4393;784;4.39;0.78
Movistar;Casanare, Colombia;;mar-18;490;320;all;N/A;mean;113;54;6132;2078;6.13;2.08
Movistar;Cauca Department, Colombia;;mar-18;1235;741;all;N/A;mean;445;65;6409;1771;6.41;1.77
Movistar;Cesar, Colombia;;mar-18;1429;945;all;N/A;mean;285;86;7313;1275;7.31;1.28
Movistar;Choco, Colombia;;mar-18;717;504;all;N/A;mean;155;70;5286;1518;5.29;1.52
Movistar;Cordoba, Colombia;;mar-18;2034;1283;all;N/A;mean;523;86;7474;1435;7.47;1.44
Movistar;Cundinamarca, Colombia;;mar-18;30543;17892;all;N/A;mean;10681;57;7244;1549;7.24;1.55
Movistar;Huila, Colombia;;mar-18;3249;1726;all;N/A;mean;734;59;9732;5457;9.73;5.46
Movistar;La Guajira, Colombia;;mar-18;794;554;all;N/A;mean;168;82;5746;962;5.75;0.96
Movistar;Magdalena, Colombia;;mar-18;3726;2432;all;N/A;mean;1223;83;7774;1648;7.77;1.65
Movistar;Meta, Colombia;;mar-18;3212;2006;all;N/A;mean;621;50;8960;3080;8.96;3.08
Movistar;Narino, Colombia;;mar-18;1769;1014;all;N/A;mean;364;62;6694;1691;6.69;1.69
Movistar;North Santander, Colombia;;mar-18;2;2;all;N/A;mean;2;107;3830;755;3.83;0.76
Movistar;Putumayo, Colombia;;mar-18;487;282;all;N/A;mean;78;86;6695;1458;6.70;1.46
Movistar;Quindio, Colombia;;mar-18;1715;1086;all;N/A;mean;344;59;7311;1598;7.31;1.60
Movistar;Risaralda, Colombia;;mar-18;330;217;all;N/A;mean;76;58;4979;3252;4.98;3.25
Movistar;San Andrés and Providencia, Colombia;;mar-18;62;34;all;N/A;mean;23;411;1031;602;1.03;0.60
Movistar;Santander Department, Colombia;;mar-18;3488;2182;all;N/A;mean;883;51;13668;7012;13.67;7.01
Movistar;Sucre, Colombia;;mar-18;814;421;all;N/A;mean;330;119;8149;2931;8.15;2.93
Movistar;Tolima, Colombia;;mar-18;8689;5299;all;N/A;mean;2866;56;8724;3175;8.72;3.18
Movistar;Valle del Cauca, Colombia;;mar-18;18189;10920;all;N/A;mean;5657;58;12070;4559;12.07;4.56
Movistar;Guaviare, Colombia;;mar-18;1;1;all;N/A;mean;1;10;6727;7672;6.73;7.67
Claro;Antioquia, Colombia;;mar-18;87642;41174;all;N/A;mean;22817;57;13854;6191;13.85;6.19
Claro;Atlantico, Colombia;;mar-18;16405;8604;all;N/A;mean;4586;35;13015;3882;13.02;3.88
Claro;Bogota, Colombia;;mar-18;277069;132953;all;N/A;mean;73191;39;12064;3489;12.06;3.49
Claro;Bolivar, Colombia;;mar-18;4741;2447;all;N/A;mean;1658;44;11180;3003;11.18;3.00
Claro;Boyaca, Colombia;;mar-18;8068;3878;all;N/A;mean;2360;53;9491;2868;9.49;2.87
Claro;Caldas, Colombia;;mar-18;7497;3518;all;N/A;mean;1848;70;9722;2355;9.72;2.36
Claro;Caquetá, Colombia;;mar-18;461;236;all;N/A;mean;94;68;8411;4352;8.41;4.35
Claro;Casanare, Colombia;;mar-18;2563;1376;all;N/A;mean;890;55;9570;2519;9.57;2.52
Claro;Cauca Department, Colombia;;mar-18;8517;3254;all;N/A;mean;1585;89;8648;2517;8.65;2.52
Claro;Cesar, Colombia;;mar-18;3163;1627;all;N/A;mean;965;57;10789;2615;10.79;2.62
Claro;Choco, Colombia;;mar-18;35;20;all;N/A;mean;20;79;13565;4267;13.57;4.27
Claro;Cordoba, Colombia;;mar-18;2488;1383;all;N/A;mean;811;61;12357;3761;12.36;3.76
Claro;Cundinamarca, Colombia;;mar-18;70133;33866;all;N/A;mean;20815;50;10828;2980;10.83;2.98
Claro;Huila, Colombia;;mar-18;10141;4804;all;N/A;mean;2533;56;9007;2904;9.01;2.90
Claro;La Guajira, Colombia;;mar-18;185;99;all;N/A;mean;91;124;8643;1992;8.64;1.99
Claro;Magdalena, Colombia;;mar-18;5388;2952;all;N/A;mean;2049;58;10788;2467;10.79;2.47
Claro;Meta, Colombia;;mar-18;6477;3194;all;N/A;mean;1546;50;11954;3505;11.95;3.51
Claro;Narino, Colombia;;mar-18;8255;3920;all;N/A;mean;2236;103;7787;2007;7.79;2.01
Claro;Putumayo, Colombia;;mar-18;8;8;all;N/A;mean;7;78;9140;6990;9.14;6.99
Claro;Quindio, Colombia;;mar-18;4772;2395;all;N/A;mean;1370;71;9491;2473;9.49;2.47
Claro;Risaralda, Colombia;;mar-18;11726;5508;all;N/A;mean;2832;69;9999;2510;10.00;2.51
Claro;San Andrés and Providencia, Colombia;;mar-18;41;18;all;N/A;mean;6;154;2853;1295;2.85;1.30
Claro;Santander Department, Colombia;;mar-18;19712;9891;all;N/A;mean;5559;69;10211;2586;10.21;2.59
Claro;Sucre, Colombia;;mar-18;941;529;all;N/A;mean;357;61;11358;3830;11.36;3.83
Claro;Tolima, Colombia;;mar-18;10012;4895;all;N/A;mean;2692;49;10403;3984;10.40;3.98
Claro;Valle del Cauca, Colombia;;mar-18;79386;37578;all;N/A;mean;19822;80;10546;2945;10.55;2.95
Claro;Guaviare, Colombia;;mar-18;16;7;all;N/A;mean;2;32;16762;20744;16.76;20.74
ETB;Antioquia, Colombia;;Apr 2018;1137;542;all;N/A;mean;382;32;20163;18309;20.16;18.31
ETB;Atlantico, Colombia;;Apr 2018;159;99;all;N/A;mean;83;57;9689;17269;9.69;17.27
ETB;Bogota, Colombia;;Apr 2018;121768;68449;all;N/A;mean;39180;27;23369;15199;23.37;15.20
ETB;Bolivar, Colombia;;Apr 2018;11;7;all;N/A;mean;6;67;3634;4735;3.63;4.74
ETB;Boyaca, Colombia;;Apr 2018;160;104;all;N/A;mean;60;34;10773;11711;10.77;11.71
ETB;Caldas, Colombia;;Apr 2018;14;11;all;N/A;mean;10;37;31920;35660;31.92;35.66
ETB;Casanare, Colombia;;Apr 2018;7;7;all;N/A;mean;3;23;21849;23069;21.85;23.07
ETB;Cauca Department, Colombia;;Apr 2018;6;5;all;N/A;mean;4;29;4355;6416;4.36;6.42
ETB;Cesar, Colombia;;Apr 2018;2;2;all;N/A;mean;2;108;13177;11155;13.18;11.16
ETB;Cordoba, Colombia;;Apr 2018;43;22;all;N/A;mean;11;40;5811;8340;5.81;8.34
ETB;Cundinamarca, Colombia;;Apr 2018;15657;8915;all;N/A;mean;6338;35;18148;10839;18.15;10.84
ETB;Huila, Colombia;;Apr 2018;321;105;all;N/A;mean;61;65;8462;8080;8.46;8.08
ETB;La Guajira, Colombia;;Apr 2018;4;4;all;N/A;mean;4;41;7017;8837;7.02;8.84
ETB;Magdalena, Colombia;;Apr 2018;42;32;all;N/A;mean;25;112;16000;11197;16.00;11.20
ETB;Meta, Colombia;;Apr 2018;2584;1361;all;N/A;mean;623;57;10879;6250;10.88;6.25
ETB;Narino, Colombia;;Apr 2018;6;5;all;N/A;mean;2;40;8082;7563;8.08;7.56
ETB;Quindio, Colombia;;Apr 2018;112;56;all;N/A;mean;13;90;14992;8022;14.99;8.02
ETB;Risaralda, Colombia;;Apr 2018;294;130;all;N/A;mean;52;70;3309;3067;3.31;3.07
ETB;Santander Department, Colombia;;Apr 2018;715;326;all;N/A;mean;190;41;14472;13103;14.47;13.10
ETB;Tolima, Colombia;;Apr 2018;273;137;all;N/A;mean;98;43;14466;12215;14.47;12.22
ETB;Valle del Cauca, Colombia;;Apr 2018;22;21;all;N/A;mean;20;64;8715;5120;8.72;5.12
Movistar;Antioquia, Colombia;;Apr 2018;1834;1138;all;N/A;mean;933;52;14432;8523;14.43;8.52
Movistar;Atlantico, Colombia;;Apr 2018;1540;1007;all;N/A;mean;593;100;9231;3161;9.23;3.16
Movistar;Bogota, Colombia;;Apr 2018;35785;21520;all;N/A;mean;11177;51;8412;1992;8.41;1.99
Movistar;Bolivar, Colombia;;Apr 2018;4035;2351;all;N/A;mean;1117;79;15599;7007;15.60;7.01
Movistar;Boyaca, Colombia;;Apr 2018;2955;1842;all;N/A;mean;671;51;6522;3108;6.52;3.11
Movistar;Caldas, Colombia;;Apr 2018;579;404;all;N/A;mean;157;51;13000;9250;13.00;9.25
Movistar;Caquetá, Colombia;;Apr 2018;1004;667;all;N/A;mean;177;62;4474;822;4.47;0.82
Movistar;Casanare, Colombia;;Apr 2018;527;350;all;N/A;mean;98;52;5926;906;5.93;0.91
Movistar;Cauca Department, Colombia;;Apr 2018;1636;912;all;N/A;mean;578;62;7860;2568;7.86;2.57
Movistar;Cesar, Colombia;;Apr 2018;1191;826;all;N/A;mean;261;81;7333;1324;7.33;1.32
Movistar;Choco, Colombia;;Apr 2018;579;423;all;N/A;mean;139;70;5361;1144;5.36;1.14
