Provider;Location;Device;Aggregate Date;Test Count;Sample Count;Platform;Technology Type;Metric Type;User Count;Minimum Latency;Download Speed;Upload Speed;Download Speed Mbps;Upload Speed Mbps
All Providers Combined;Neiva, Neiva, Huila, Colombia;;Apr 2023;15270;4423;all;N/A;median;4423;18;81124;32643;81.12;32.64
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;Apr 2023;2189;788;all;N/A;median;788;33;58626;29462;58.63;29.46
All Providers Combined;Santa Marta, Santa Marta, Magdalena, Colombia;;Apr 2023;11734;3642;all;N/A;median;3642;16;81261;31491;81.26;31.49
All Providers Combined;Villavicencio, Villavicencio, Meta, Colombia;;Apr 2023;23945;7277;all;N/A;median;7277;10;110536;39813;110.54;39.81
All Providers Combined;Pasto, Pasto, Narino, Colombia;;Apr 2023;11249;3748;all;N/A;median;3748;21;74205;28827;74.21;28.83
All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;;Apr 2023;21663;6900;all;N/A;median;6900;23;80890;31591;80.89;31.59
All Providers Combined;Mocoa, Mocoa, Putumayo, Colombia;;Apr 2023;224;62;all;N/A;median;62;21;34346;25591;34.35;25.59
All Providers Combined;Pereira, Pereira, Risaralda, Colombia;;Apr 2023;20179;6241;all;N/A;median;6241;19;86104;29852;86.10;29.85
All Providers Combined;San Andrés, San Andrés, San Andrés y Providencia, Colombia;;Apr 2023;1148;276;all;N/A;median;276;23;49637;36231;49.64;36.23
All Providers Combined;Bucaramanga, Bucaramanga, Santander Department, Colombia;;Apr 2023;38904;12435;all;N/A;median;12435;17;94368;33126;94.37;33.13
All Providers Combined;Sincelejo, Sincelejo, Sucre, Colombia;;Apr 2023;4708;1255;all;N/A;median;1255;14;54674;22400;54.67;22.40
All Providers Combined;Ibagué, Ibague, Tolima, Colombia;;Apr 2023;22454;6528;all;N/A;median;6528;10;94748;48225;94.75;48.23
All Providers Combined;Cali, Cali, Valle del Cauca, Colombia;;Apr 2023;111103;34379;all;N/A;median;34379;18;90113;33161;90.11;33.16
All Providers Combined;Mitú, Mitú, Vaupes, Colombia;;Apr 2023;99;16;all;N/A;median;16;34;52807;17862;52.81;17.86
