Provider;Location;Device;Aggregate Date;Test Count;Sample Count;Platform;Technology Type;Metric Type;User Count;Minimum Latency;Download Speed;Upload Speed;Download Speed Mbps;Upload Speed Mbps;Multi-Server Latency;Multi-Server Jitter,
Movistar;Valle del Cauca, Colombia;;Jan 2019;32109.0;20343.0;all;;median;8632.0;37.0;7272.0;967.0;7.27;0.97;;
Movistar;Guaviare, Colombia;;Jan 2019;2.0;2.0;all;;median;2.0;45.0;9717.0;5323.0;9.72;5.32;;
Claro;Antioquia, Colombia;;Jan 2019;76286.0;38550.0;all;;median;21287.0;40.0;13837.0;3324.0;13.84;3.32;;
Claro;Arauca, Colombia;;Jan 2019;3.0;2.0;all;;median;2.0;73.0;4723.0;483.0;4.72;0.48;;
Claro;Atlantico, Colombia;;Jan 2019;26835.0;14823.0;all;;median;8010.0;17.0;14684.0;3289.0;14.68;3.29;;
Claro;Bogota, Colombia;;Jan 2019;268981.0;137784.0;all;;median;72622.0;16.0;10888.0;2952.0;10.89;2.95;;
Claro;Bolivar, Colombia;;Jan 2019;10776.0;5696.0;all;;median;3400.0;18.0;10694.0;2400.0;10.69;2.4;;
Claro;Boyaca, Colombia;;Jan 2019;8187.0;4386.0;all;;median;2462.0;20.0;10498.0;2205.0;10.5;2.21;;
Claro;Caldas, Colombia;;Jan 2019;8503.0;4868.0;all;;median;2127.0;41.0;10709.0;2426.0;10.71;2.43;;
Claro;Caquetá, Colombia;;Jan 2019;1370.0;732.0;all;;median;340.0;31.0;8326.0;2679.0;8.33;2.68;;
Claro;Casanare, Colombia;;Jan 2019;3350.0;1803.0;all;;median;1095.0;20.0;10680.0;2325.0;10.68;2.33;;
Claro;Cauca Department, Colombia;;Jan 2019;10971.0;5653.0;all;;median;2830.0;57.0;10358.0;2215.0;10.36;2.22;;
Claro;Cesar, Colombia;;Jan 2019;4455.0;2379.0;all;;median;1171.0;32.0;10610.0;2347.0;10.61;2.35;;
Claro;Choco, Colombia;;Jan 2019;45.0;29.0;all;;median;28.0;34.0;9046.0;4379.0;9.05;4.38;;
Claro;Cordoba, Colombia;;Jan 2019;3441.0;1924.0;all;;median;1030.0;33.0;10766.0;2771.0;10.77;2.77;;
Claro;Cundinamarca, Colombia;;Jan 2019;75774.0;37656.0;all;;median;21977.0;28.0;10717.0;2325.0;10.72;2.33;;
Claro;Guainia, Colombia;;Jan 2019;9.0;6.0;all;;median;2.0;75.0;428.0;20498.0;0.43;20.5;;
Claro;Huila, Colombia;;Jan 2019;8452.0;4781.0;all;;median;2488.0;28.0;10388.0;2243.0;10.39;2.24;;
Claro;La Guajira, Colombia;;Jan 2019;2480.0;1341.0;all;;median;613.0;40.0;10492.0;2276.0;10.49;2.28;;
Claro;Magdalena, Colombia;;Jan 2019;5908.0;3159.0;all;;median;2041.0;30.0;10814.0;2510.0;10.81;2.51;;
Claro;Meta, Colombia;;Jan 2019;8189.0;4391.0;all;;median;2084.0;19.0;10609.0;2425.0;10.61;2.43;;
Claro;Narino, Colombia;;Jan 2019;7320.0;4136.0;all;;median;2233.0;65.0;10303.0;2187.0;10.3;2.19;;
Claro;North Santander, Colombia;;Jan 2019;9096.0;5118.0;all;;median;2425.0;40.0;10565.0;2273.0;10.57;2.27;;
Claro;Putumayo, Colombia;;Jan 2019;15.0;11.0;all;;median;7.0;44.0;6183.0;11036.0;6.18;11.04;;
Claro;Quindio, Colombia;;Jan 2019;7751.0;4656.0;all;;median;1685.0;48.0;10679.0;2374.0;10.68;2.37;;
Claro;Risaralda, Colombia;;Jan 2019;13306.0;7427.0;all;;median;3081.0;45.0;10707.0;2482.0;10.71;2.48;;
Claro;San Andrés and Providencia, Colombia;;Jan 2019;91.0;42.0;all;;median;18.0;79.0;3122.0;5389.0;3.12;5.39;;
Claro;Santander Department, Colombia;;Jan 2019;21238.0;10785.0;all;;median;5673.0;40.0;10743.0;2446.0;10.74;2.45;;
Claro;Sucre, Colombia;;Jan 2019;1439.0;710.0;all;;median;395.0;23.0;10693.0;2739.0;10.69;2.74;;
Claro;Tolima, Colombia;;Jan 2019;9614.0;5470.0;all;;median;2837.0;30.0;10675.0;2315.0;10.68;2.32;;
Claro;Valle del Cauca, Colombia;;Jan 2019;79163.0;41685.0;all;;median;21499.0;52.0;10740.0;2501.0;10.74;2.5;;
Claro;Vichada, Colombia;;Jan 2019;46.0;24.0;all;;median;9.0;107.0;605.0;473.0;0.61;0.47;;
Claro;Guaviare, Colombia;;Jan 2019;1.0;1.0;all;;median;1.0;27.0;1743.0;4001.0;1.74;4.0;;
ETB;Antioquia, Colombia;;Jan 2019;2264.0;1183.0;all;;median;815.0;17.0;9051.0;7702.0;9.05;7.7;;
ETB;Atlantico, Colombia;;Jan 2019;299.0;196.0;all;;median;135.0;32.0;23977.0;24003.0;23.98;24.0;;
ETB;Bogota, Colombia;;Jan 2019;133441.0;74742.0;all;;median;40413.0;7.0;14249.0;9932.0;14.25;9.93;;
ETB;Bolivar, Colombia;;Jan 2019;12.0;10.0;all;;median;10.0;39.0;1918.0;1302.0;1.92;1.3;;
ETB;Boyaca, Colombia;;Jan 2019;227.0;134.0;all;;median;88.0;19.0;7942.0;8871.0;7.94;8.87;;
ETB;Caldas, Colombia;;Jan 2019;2.0;2.0;all;;median;2.0;31.0;17975.0;18050.0;17.98;18.05;;
ETB;Casanare, Colombia;;Jan 2019;4.0;4.0;all;;median;3.0;39.0;393.0;947.0;0.39;0.95;;
ETB;Cauca Department, Colombia;;Jan 2019;1.0;1.0;all;;median;1.0;22.0;19031.0;19062.0;19.03;19.06;;
ETB;Cesar, Colombia;;Jan 2019;9.0;2.0;all;;median;1.0;90.0;7380.0;5489.0;7.38;5.49;;
ETB;Cordoba, Colombia;;Jan 2019;40.0;25.0;all;;median;12.0;38.0;5791.0;6193.0;5.79;6.19;;
ETB;Cundinamarca, Colombia;;Jan 2019;13638.0;7712.0;all;;median;5243.0;10.0;12287.0;7228.0;12.29;7.23;;
ETB;Huila, Colombia;;Jan 2019;584.0;268.0;all;;median;106.0;37.0;2127.0;1283.0;2.13;1.28;;
ETB;La Guajira, Colombia;;Jan 2019;11.0;6.0;all;;median;6.0;42.0;11533.0;7714.0;11.53;7.71;;
ETB;Magdalena, Colombia;;Jan 2019;233.0;139.0;all;;median;104.0;36.0;5731.0;5763.0;5.73;5.76;;
ETB;Meta, Colombia;;Jan 2019;2817.0;1402.0;all;;median;518.0;39.0;4260.0;979.0;4.26;0.98;;
ETB;Narino, Colombia;;Jan 2019;3.0;3.0;all;;median;2.0;94.0;7489.0;10008.0;7.49;10.01;;
ETB;North Santander, Colombia;;Jan 2019;1330.0;619.0;all;;median;353.0;23.0;5635.0;8759.0;5.64;8.76;;
ETB;Quindio, Colombia;;Jan 2019;26.0;14.0;all;;median;14.0;48.0;1862.0;4349.0;1.86;4.35;;
ETB;Risaralda, Colombia;;Jan 2019;183.0;112.0;all;;median;54.0;43.0;2507.0;3187.0;2.51;3.19;;
ETB;Santander Department, Colombia;;Jan 2019;972.0;461.0;all;;median;196.0;22.0;3748.0;2864.0;3.75;2.86;;
ETB;Sucre, Colombia;;Jan 2019;79.0;55.0;all;;median;25.0;52.0;10158.0;1851.0;10.16;1.85;;
ETB;Tolima, Colombia;;Jan 2019;650.0;219.0;all;;median;141.0;15.0;6685.0;5877.0;6.69;5.88;;
ETB;Valle del Cauca, Colombia;;Jan 2019;89.0;65.0;all;;median;39.0;34.0;4537.0;4780.0;4.54;4.78;;
Movistar;Amazonas, Colombia;;feb-19;9.0;7.0;all;;median;7.0;71.0;85.0;59.0;0.09;0.06;;
Movistar;Antioquia, Colombia;;feb-19;3812.0;2454.0;all;;median;1946.0;40.0;6173.0;953.0;6.17;0.95;;
Movistar;Arauca, Colombia;;feb-19;460.0;300.0;all;;median;119.0;51.0;3661.0;855.0;3.66;0.86;;
Movistar;Atlantico, Colombia;;feb-19;19616.0;12702.0;all;;median;6121.0;57.0;8262.0;1030.0;8.26;1.03;;
Movistar;Bogota, Colombia;;feb-19;39770.0;25535.0;all;;median;11089.0;31.0;6492.0;923.0;6.49;0.92;;
Movistar;Bolivar, Colombia;;feb-19;15057.0;9305.0;all;;median;4088.0;53.0;9149.0;1089.0;9.15;1.09;;
Movistar;Boyaca, Colombia;;feb-19;4076.0;2733.0;all;;median;1091.0;39.0;4692.0;868.0;4.69;0.87;;
Movistar;Caldas, Colombia;;feb-19;543.0;344.0;all;;median;154.0;37.0;4705.0;917.0;4.71;0.92;;
Movistar;Caquetá, Colombia;;feb-19;1526.0;998.0;all;;median;524.0;41.0;4818.0;904.0;4.82;0.9;;
Movistar;Casanare, Colombia;;feb-19;578.0;414.0;all;;median;128.0;42.0;4143.0;805.0;4.14;0.81;;
Movistar;Cauca Department, Colombia;;feb-19;1684.0;986.0;all;;median;616.0;38.0;5635.0;893.0;5.64;0.89;;
Movistar;Cesar, Colombia;;feb-19;2503.0;1627.0;all;;median;806.0;66.0;5056.0;827.0;5.06;0.83;;
Movistar;Choco, Colombia;;feb-19;760.0;497.0;all;;median;171.0;50.0;4708.0;849.0;4.71;0.85;;
Movistar;Cordoba, Colombia;;feb-19;1982.0;1363.0;all;;median;576.0;62.0;4397.0;796.0;4.4;0.8;;
Movistar;Cundinamarca, Colombia;;feb-19;20726.0;12591.0;all;;median;7273.0;31.0;5863.0;835.0;5.86;0.84;;
Movistar;Huila, Colombia;;feb-19;8514.0;5208.0;all;;median;2628.0;41.0;4452.0;824.0;4.45;0.82;;
Movistar;La Guajira, Colombia;;feb-19;970.0;604.0;all;;median;209.0;74.0;3775.0;827.0;3.78;0.83;;
Movistar;Magdalena, Colombia;;feb-19;9608.0;5532.0;all;;median;2847.0;61.0;7010.0;964.0;7.01;0.96;;
Movistar;Meta, Colombia;;feb-19;3588.0;2407.0;all;;median;777.0;29.0;7191.0;1080.0;7.19;1.08;;
Movistar;Narino, Colombia;;feb-19;2296.0;1452.0;all;;median;516.0;45.0;4732.0;833.0;4.73;0.83;;
Movistar;North Santander, Colombia;;feb-19;16901.0;10558.0;all;;median;4770.0;45.0;5480.0;887.0;5.48;0.89;;
Movistar;Putumayo, Colombia;;feb-19;456.0;296.0;all;;median;88.0;48.0;4206.0;912.0;4.21;0.91;;
Movistar;Quindio, Colombia;;feb-19;1742.0;1171.0;all;;median;517.0;39.0;4821.0;850.0;4.82;0.85;;
Movistar;Risaralda, Colombia;;feb-19;285.0;138.0;all;;median;65.0;44.0;4004.0;837.0;4.0;0.84;;
Movistar;San Andrés and Providencia, Colombia;;feb-19;328.0;189.0;all;;median;86.0;146.0;885.0;578.0;0.89;0.58;;
Movistar;Santander Department, Colombia;;feb-19;10861.0;6720.0;all;;median;3659.0;32.0;9437.0;1174.0;9.44;1.17;;
Movistar;Sucre, Colombia;;feb-19;1612.0;1043.0;all;;median;741.0;58.0;6542.0;851.0;6.54;0.85;;
Movistar;Tolima, Colombia;;feb-19;15125.0;9771.0;all;;median;4192.0;33.0;5146.0;859.0;5.15;0.86;;
Movistar;Valle del Cauca, Colombia;;feb-19;29594.0;18958.0;all;;median;8268.0;34.0;8846.0;1025.0;8.85;1.03;;
Movistar;Guaviare, Colombia;;feb-19;5.0;4.0;all;;median;4.0;29.0;13451.0;4785.0;13.45;4.79;;
Claro;Amazonas, Colombia;;feb-19;3.0;3.0;all;;median;3.0;73.0;2142.0;14335.0;2.14;14.34;;
Claro;Antioquia, Colombia;;feb-19;77320.0;39598.0;all;;median;22685.0;38.0;14145.0;3462.0;14.15;3.46;;
Claro;Arauca, Colombia;;feb-19;4.0;4.0;all;;median;3.0;85.0;603.0;916.0;0.6;0.92;;
Claro;Atlantico, Colombia;;feb-19;23866.0;13127.0;all;;median;7478.0;18.0;13892.0;3307.0;13.89;3.31;;
Claro;Bogota, Colombia;;feb-19;262124.0;136652.0;all;;median;72067.0;16.0;11357.0;3104.0;11.36;3.1;;
Claro;Bolivar, Colombia;;feb-19;9018.0;4544.0;all;;median;2656.0;17.0;10704.0;2388.0;10.7;2.39;;
Claro;Boyaca, Colombia;;feb-19;7445.0;3911.0;all;;median;2174.0;21.0;10542.0;2249.0;10.54;2.25;;
Claro;Caldas, Colombia;;feb-19;8828.0;4939.0;all;;median;2428.0;39.0;10746.0;2500.0;10.75;2.5;;
Claro;Caquetá, Colombia;;feb-19;1069.0;642.0;all;;median;317.0;30.0;9484.0;2539.0;9.48;2.54;;
Claro;Casanare, Colombia;;feb-19;2925.0;1630.0;all;;median;937.0;20.0;10733.0;2480.0;10.73;2.48;;
Claro;Cauca Department, Colombia;;feb-19;11973.0;6005.0;all;;median;2937.0;57.0;10352.0;2189.0;10.35;2.19;;
Claro;Cesar, Colombia;;feb-19;4765.0;2410.0;all;;median;1154.0;30.0;10663.0;2422.0;10.66;2.42;;
Claro;Choco, Colombia;;feb-19;80.0;47.0;all;;median;34.0;44.0;7027.0;2116.0;7.03;2.12;;
Claro;Cordoba, Colombia;;feb-19;3191.0;1773.0;all;;median;965.0;34.0;11142.0;2862.0;11.14;2.86;;
Claro;Cundinamarca, Colombia;;feb-19;77501.0;38773.0;all;;median;22834.0;29.0;10770.0;2369.0;10.77;2.37;;
Claro;Huila, Colombia;;feb-19;8611.0;4763.0;all;;median;2540.0;28.0;10282.0;2231.0;10.28;2.23;;
Claro;La Guajira, Colombia;;feb-19;2180.0;1244.0;all;;median;571.0;36.0;10459.0;2228.0;10.46;2.23;;
Claro;Magdalena, Colombia;;feb-19;5953.0;3320.0;all;;median;2055.0;29.0;10851.0;2535.0;10.85;2.54;;
Claro;Meta, Colombia;;feb-19;8919.0;4753.0;all;;median;2192.0;19.0;10651.0;2429.0;10.65;2.43;;
Claro;Narino, Colombia;;feb-19;8408.0;4479.0;all;;median;2353.0;66.0;10143.0;2112.0;10.14;2.11;;
Claro;North Santander, Colombia;;feb-19;12141.0;5882.0;all;;median;2776.0;39.0;10425.0;2272.0;10.43;2.27;;
Claro;Putumayo, Colombia;;feb-19;8.0;8.0;all;;median;6.0;87.0;1810.0;713.0;1.81;0.71;;
Claro;Quindio, Colombia;;feb-19;5990.0;3837.0;all;;median;1586.0;43.0;10682.0;2346.0;10.68;2.35;;
Claro;Risaralda, Colombia;;feb-19;12529.0;7161.0;all;;median;3006.0;45.0;10694.0;2488.0;10.69;2.49;;
Claro;San Andrés and Providencia, Colombia;;feb-19;321.0;97.0;all;;median;17.0;100.0;1080.0;8454.0;1.08;8.45;;
Claro;Santander Department, Colombia;;feb-19;31084.0;14042.0;all;;median;7159.0;41.0;10603.0;2409.0;10.6;2.41;;
Claro;Sucre, Colombia;;feb-19;1646.0;814.0;all;;median;468.0;19.0;10811.0;3248.0;10.81;3.25;;
Claro;Tolima, Colombia;;feb-19;9405.0;5356.0;all;;median;2725.0;30.0;10682.0;2332.0;10.68;2.33;;
Claro;Valle del Cauca, Colombia;;feb-19;68710.0;36620.0;all;;median;19665.0;51.0;10754.0;2627.0;10.75;2.63;;
Claro;Vichada, Colombia;;feb-19;121.0;59.0;all;;median;22.0;103.0;786.0;784.0;0.79;0.78;;
Claro;Guaviare, Colombia;;feb-19;4.0;4.0;all;;median;4.0;23.0;6666.0;3237.0;6.67;3.24;;
ETB;Antioquia, Colombia;;feb-19;2865.0;1419.0;all;;median;1023.0;14.0;9967.0;8439.0;9.97;8.44;;
ETB;Atlantico, Colombia;;feb-19;351.0;231.0;all;;median;172.0;33.0;23689.0;26195.0;23.69;26.2;;
ETB;Bogota, Colombia;;feb-19;163101.0;89389.0;all;;median;46252.0;7.0;19136.0;13456.0;19.14;13.46;;
ETB;Bolivar, Colombia;;feb-19;42.0;19.0;all;;median;11.0;20.0;1922.0;967.0;1.92;0.97;;
ETB;Boyaca, Colombia;;feb-19;260.0;141.0;all;;median;89.0;18.0;7304.0;7137.0;7.3;7.14;;
ETB;Caldas, Colombia;;feb-19;32.0;11.0;all;;median;10.0;27.0;4112.0;4931.0;4.11;4.93;;
ETB;Casanare, Colombia;;feb-19;29.0;15.0;all;;median;2.0;22.0;11246.0;7748.0;11.25;7.75;;
ETB;Cauca Department, Colombia;;feb-19;6.0;4.0;all;;median;3.0;21.0;5101.0;20555.0;5.1;20.56;;
ETB;Cesar, Colombia;;feb-19;10.0;6.0;all;;median;6.0;42.0;9219.0;11065.0;9.22;11.07;;
ETB;Cordoba, Colombia;;feb-19;246.0;102.0;all;;median;50.0;37.0;6424.0;7667.0;6.42;7.67;;
ETB;Cundinamarca, Colombia;;feb-19;15535.0;8421.0;all;;median;5859.0;7.0;14100.0;9412.0;14.1;9.41;;
ETB;Huila, Colombia;;feb-19;537.0;267.0;all;;median;123.0;28.0;4656.0;3047.0;4.66;3.05;;
ETB;La Guajira, Colombia;;feb-19;2.0;2.0;all;;median;2.0;100.0;5853.0;2549.0;5.85;2.55;;
ETB;Magdalena, Colombia;;feb-19;101.0;71.0;all;;median;57.0;32.0;5954.0;6691.0;5.95;6.69;;
ETB;Meta, Colombia;;feb-19;2628.0;1333.0;all;;median;532.0;38.0;4497.0;1020.0;4.5;1.02;;
ETB;Narino, Colombia;;feb-19;33.0;22.0;all;;median;19.0;22.0;19405.0;26183.0;19.41;26.18;;
ETB;North Santander, Colombia;;feb-19;1535.0;818.0;all;;median;469.0;16.0;6335.0;9149.0;6.34;9.15;;
ETB;Quindio, Colombia;;feb-19;160.0;21.0;all;;median;18.0;31.0;5330.0;9091.0;5.33;9.09;;
ETB;Risaralda, Colombia;;feb-19;176.0;97.0;all;;median;54.0;42.0;3274.0;3684.0;3.27;3.68;;
ETB;Santander Department, Colombia;;feb-19;751.0;437.0;all;;median;234.0;20.0;4249.0;2896.0;4.25;2.9;;
ETB;Sucre, Colombia;;feb-19;111.0;57.0;all;;median;33.0;51.0;7846.0;1693.0;7.85;1.69;;
ETB;Tolima, Colombia;;feb-19;578.0;229.0;all;;median;129.0;18.0;5710.0;4250.0;5.71;4.25;;
ETB;Valle del Cauca, Colombia;;feb-19;187.0;76.0;all;;median;51.0;40.0;2651.0;3912.0;2.65;3.91;;
Movistar;Antioquia, Colombia;;mar-19;4385.0;2773.0;all;;median;2160.0;40.0;5907.0;946.0;5.91;0.95;;
Movistar;Arauca, Colombia;;mar-19;426.0;283.0;all;;median;132.0;54.0;3743.0;808.0;3.74;0.81;;
Movistar;Atlantico, Colombia;;mar-19;23656.0;15151.0;all;;median;7010.0;50.0;8182.0;1050.0;8.18;1.05;;
Movistar;Bogota, Colombia;;mar-19;42157.0;27235.0;all;;median;11202.0;31.0;6535.0;929.0;6.54;0.93;;
Movistar;Bolivar, Colombia;;mar-19;17770.0;10358.0;all;;median;4579.0;41.0;10068.0;1191.0;10.07;1.19;;
Movistar;Boyaca, Colombia;;mar-19;4017.0;2631.0;all;;median;1175.0;38.0;4751.0;868.0;4.75;0.87;;
Movistar;Caldas, Colombia;;mar-19;676.0;478.0;all;;median;179.0;38.0;4577.0;916.0;4.58;0.92;;
Movistar;Caquetá, Colombia;;mar-19;1888.0;1263.0;all;;median;636.0;43.0;4757.0;925.0;4.76;0.93;;
Movistar;Casanare, Colombia;;mar-19;603.0;457.0;all;;median;143.0;43.0;4196.0;808.0;4.2;0.81;;
Movistar;Cauca Department, Colombia;;mar-19;1210.0;799.0;all;;median;508.0;44.0;4706.0;784.0;4.71;0.78;;
Movistar;Cesar, Colombia;;mar-19;2545.0;1611.0;all;;median;739.0;64.0;5351.0;881.0;5.35;0.88;;
Movistar;Choco, Colombia;;mar-19;457.0;375.0;all;;median;148.0;50.0;4748.0;817.0;4.75;0.82;;
Movistar;Cordoba, Colombia;;mar-19;2225.0;1475.0;all;;median;627.0;58.0;4811.0;812.0;4.81;0.81;;
Movistar;Cundinamarca, Colombia;;mar-19;22508.0;14070.0;all;;median;8279.0;31.0;5804.0;826.0;5.8;0.83;;
Movistar;Huila, Colombia;;mar-19;10250.0;5934.0;all;;median;2813.0;43.0;4501.0;832.0;4.5;0.83;;
Movistar;La Guajira, Colombia;;mar-19;1043.0;656.0;all;;median;256.0;72.0;4410.0;793.0;4.41;0.79;;
Movistar;Magdalena, Colombia;;mar-19;9137.0;5698.0;all;;median;3023.0;59.0;6378.0;989.0;6.38;0.99;;
Movistar;Meta, Colombia;;mar-19;3758.0;2457.0;all;;median;804.0;28.0;7514.0;1161.0;7.51;1.16;;
Movistar;Narino, Colombia;;mar-19;2832.0;1833.0;all;;median;576.0;46.0;5098.0;901.0;5.1;0.9;;
Movistar;North Santander, Colombia;;mar-19;17996.0;11061.0;all;;median;5131.0;46.0;5374.0;890.0;5.37;0.89;;
Movistar;Putumayo, Colombia;;mar-19;405.0;262.0;all;;median;95.0;50.0;4166.0;840.0;4.17;0.84;;
Movistar;Quindio, Colombia;;mar-19;1790.0;1256.0;all;;median;495.0;40.0;4604.0;866.0;4.6;0.87;;
Movistar;Risaralda, Colombia;;mar-19;304.0;151.0;all;;median;66.0;43.0;3918.0;766.0;3.92;0.77;;
Movistar;San Andrés and Providencia, Colombia;;mar-19;317.0;209.0;all;;median;102.0;144.0;885.0;583.0;0.89;0.58;;
Movistar;Santander Department, Colombia;;mar-19;11136.0;6951.0;all;;median;3711.0;30.0;10436.0;2665.0;10.44;2.67;;
Movistar;Sucre, Colombia;;mar-19;1609.0;1000.0;all;;median;668.0;44.0;5700.0;831.0;5.7;0.83;;
Movistar;Tolima, Colombia;;mar-19;15786.0;10408.0;all;;median;4494.0;33.0;5121.0;877.0;5.12;0.88;;
Movistar;Valle del Cauca, Colombia;;mar-19;32914.0;21164.0;all;;median;8896.0;32.0;9366.0;1084.0;9.37;1.08;;
Claro;Amazonas, Colombia;;mar-19;4.0;4.0;all;;median;2.0;75.0;800.0;9170.0;0.8;9.17;;
Claro;Antioquia, Colombia;;mar-19;84187.0;42966.0;all;;median;24033.0;37.0;14283.0;3432.0;14.28;3.43;;
Claro;Arauca, Colombia;;mar-19;2.0;2.0;all;;median;2.0;27.0;25967.0;2873.0;25.97;2.87;;
Claro;Atlantico, Colombia;;mar-19;22411.0;12592.0;all;;median;7105.0;17.0;14283.0;3332.0;14.28;3.33;;
Claro;Bogota, Colombia;;mar-19;249378.0;131892.0;all;;median;69328.0;17.0;11432.0;3115.0;11.43;3.12;;
Claro;Bolivar, Colombia;;mar-19;7261.0;3806.0;all;;median;2220.0;18.0;10698.0;2555.0;10.7;2.56;;
Claro;Boyaca, Colombia;;mar-19;7881.0;4073.0;all;;median;2106.0;21.0;10603.0;2312.0;10.6;2.31;;
Claro;Caldas, Colombia;;mar-19;7645.0;4459.0;all;;median;2002.0;39.0;10718.0;2532.0;10.72;2.53;;
Claro;Caquetá, Colombia;;mar-19;1122.0;660.0;all;;median;303.0;31.0;8652.0;2697.0;8.65;2.7;;
Claro;Casanare, Colombia;;mar-19;3602.0;1780.0;all;;median;1005.0;20.0;10714.0;2632.0;10.71;2.63;;
Claro;Cauca Department, Colombia;;mar-19;13106.0;6411.0;all;;median;3037.0;60.0;10177.0;2229.0;10.18;2.23;;
Claro;Cesar, Colombia;;mar-19;5484.0;2633.0;all;;median;1196.0;31.0;10632.0;2401.0;10.63;2.4;;
Claro;Choco, Colombia;;mar-19;53.0;42.0;all;;median;34.0;32.0;14298.0;4989.0;14.3;4.99;;
Claro;Cordoba, Colombia;;mar-19;3571.0;1994.0;all;;median;1075.0;34.0;10913.0;3136.0;10.91;3.14;;
Claro;Cundinamarca, Colombia;;mar-19;71754.0;37588.0;all;;median;22187.0;38.0;10767.0;2410.0;10.77;2.41;;
Claro;Huila, Colombia;;mar-19;9780.0;5153.0;all;;median;2556.0;29.0;10204.0;2294.0;10.2;2.29;;
Claro;La Guajira, Colombia;;mar-19;2371.0;1378.0;all;;median;666.0;42.0;10554.0;2288.0;10.55;2.29;;
Claro;Magdalena, Colombia;;mar-19;7414.0;4219.0;all;;median;2740.0;29.0;10812.0;2403.0;10.81;2.4;;
Claro;Meta, Colombia;;mar-19;8825.0;4885.0;all;;median;2236.0;19.0;10653.0;2489.0;10.65;2.49;;
Claro;Narino, Colombia;;mar-19;17470.0;7316.0;all;;median;3488.0;67.0;8569.0;2148.0;8.57;2.15;;
Claro;North Santander, Colombia;;mar-19;9379.0;5524.0;all;;median;2573.0;39.0;10635.0;2335.0;10.64;2.34;;
Claro;Putumayo, Colombia;;mar-19;27.0;18.0;all;;median;6.0;42.0;1619.0;949.0;1.62;0.95;;
Claro;Quindio, Colombia;;mar-19;6089.0;3819.0;all;;median;1599.0;44.0;10662.0;2398.0;10.66;2.4;;
Claro;Risaralda, Colombia;;mar-19;12480.0;7290.0;all;;median;3002.0;44.0;10718.0;2626.0;10.72;2.63;;
Claro;San Andrés and Providencia, Colombia;;mar-19;134.0;67.0;all;;median;24.0;104.0;1794.0;5152.0;1.79;5.15;;
Claro;Santander Department, Colombia;;mar-19;18686.0;10399.0;all;;median;5545.0;39.0;10765.0;2474.0;10.77;2.47;;
Claro;Sucre, Colombia;;mar-19;2320.0;1190.0;all;;median;667.0;19.0;10773.0;2743.0;10.77;2.74;;
Claro;Tolima, Colombia;;mar-19;10223.0;5957.0;all;;median;3202.0;32.0;10705.0;2393.0;10.71;2.39;;
Claro;Valle del Cauca, Colombia;;mar-19;70638.0;38179.0;all;;median;19641.0;51.0;10767.0;2711.0;10.77;2.71;;
Claro;Vaupes, Colombia;;mar-19;12.0;6.0;all;;median;4.0;6.0;24541.0;11520.0;24.54;11.52;;
Claro;Vichada, Colombia;;mar-19;50.0;27.0;all;;median;19.0;87.0;898.0;1016.0;0.9;1.02;;
ETB;Antioquia, Colombia;;mar-19;2853.0;1386.0;all;;median;937.0;15.0;9672.0;6943.0;9.67;6.94;;
ETB;Arauca, Colombia;;mar-19;8.0;6.0;all;;median;3.0;17.0;22742.0;16639.0;22.74;16.64;;
ETB;Atlantico, Colombia;;mar-19;356.0;219.0;all;;median;153.0;33.0;20423.0;20189.0;20.42;20.19;;
ETB;Bogota, Colombia;;mar-19;145511.0;81693.0;all;;median;44052.0;6.0;15936.0;10442.0;15.94;10.44;;
ETB;Bolivar, Colombia;;mar-19;39.0;27.0;all;;median;22.0;21.0;3715.0;2887.0;3.72;2.89;;
ETB;Boyaca, Colombia;;mar-19;416.0;123.0;all;;median;66.0;19.0;7668.0;8759.0;7.67;8.76;;
ETB;Caldas, Colombia;;mar-19;5.0;4.0;all;;median;4.0;35.0;1061.0;1130.0;1.06;1.13;;
ETB;Casanare, Colombia;;mar-19;13.0;8.0;all;;median;1.0;23.0;9667.0;7806.0;9.67;7.81;;
ETB;Cauca Department, Colombia;;mar-19;2.0;2.0;all;;median;2.0;35.0;15414.0;12866.0;15.41;12.87;;
ETB;Cesar, Colombia;;mar-19;4.0;2.0;all;;median;2.0;35.0;21135.0;22854.0;21.14;22.85;;
ETB;Cordoba, Colombia;;mar-19;138.0;72.0;all;;median;23.0;43.0;5740.0;6164.0;5.74;6.16;;
ETB;Cundinamarca, Colombia;;mar-19;14850.0;8129.0;all;;median;5530.0;8.0;13389.0;7657.0;13.39;7.66;;
ETB;Huila, Colombia;;mar-19;333.0;178.0;all;;median;61.0;25.0;3921.0;2674.0;3.92;2.67;;
ETB;La Guajira, Colombia;;mar-19;4.0;3.0;all;;median;3.0;43.0;13791.0;15626.0;13.79;15.63;;
ETB;Magdalena, Colombia;;mar-19;54.0;40.0;all;;median;29.0;37.0;4728.0;9429.0;4.73;9.43;;
ETB;Meta, Colombia;;mar-19;1985.0;1213.0;all;;median;527.0;37.0;5207.0;1033.0;5.21;1.03;;
ETB;Narino, Colombia;;mar-19;14.0;13.0;all;;median;12.0;23.0;9169.0;34171.0;9.17;34.17;;
ETB;North Santander, Colombia;;mar-19;1379.0;807.0;all;;median;495.0;14.0;10403.0;10546.0;10.4;10.55;;
