Provider;Location;Device;Aggregate Date;Test Count;Sample Count;Platform;Technology Type;Metric Type;User Count;Minimum Latency;Download Speed;Upload Speed;Download Speed Mbps;Upload Speed Mbps
Tigo;Colombia;;jul-22;480099;139549;all;N/A;median;139549;12;72047;13671;72.05;13.67
All Providers Combined;Colombia;;Aug 2022;2376264;645018;all;N/A;median;645018;12;84658;30678;84.66;30.68
ETB;Colombia;;Aug 2022;304176;90837;all;N/A;median;90837;4;94067;93674;94.07;93.67
Movistar;Colombia;;Aug 2022;397698;115641;all;N/A;median;115641;14;131945;110370;131.95;110.37
Claro;Colombia;;Aug 2022;894991;258653;all;N/A;median;258653;13;88018;30901;88.02;30.90
Tigo;Colombia;;Aug 2022;493220;144585;all;N/A;median;144585;12;75670;14906;75.67;14.91
All Providers Combined;Colombia;;sep-22;2212610;602957;all;N/A;median;602957;11;86825;31771;86.83;31.77
ETB;Colombia;;sep-22;309716;92286;all;N/A;median;92286;4;94510;94116;94.51;94.12
Movistar;Colombia;;sep-22;423369;115267;all;N/A;median;115267;12;137490;115877;137.49;115.88
Claro;Colombia;;sep-22;767848;231340;all;N/A;median;231340;13;88572;31470;88.57;31.47
Tigo;Colombia;;sep-22;447465;131882;all;N/A;median;131882;12;75370;16094;75.37;16.09
All Providers Combined;Colombia;;oct-22;2178145;607102;all;N/A;median;607102;11;87284;31928;87.28;31.93
ETB;Colombia;;oct-22;274377;85836;all;N/A;median;85836;4;94475;94543;94.48;94.54
Movistar;Colombia;;oct-22;423500;120736;all;N/A;median;120736;12;143488;122915;143.49;122.92
Claro;Colombia;;oct-22;735516;227971;all;N/A;median;227971;13;88979;31654;88.98;31.65
Tigo;Colombia;;oct-22;467295;137575;all;N/A;median;137575;12;76299;16469;76.30;16.47
All Providers Combined;Colombia;;nov-22;2089638;598556;all;N/A;median;598556;11;89629;32374;89.63;32.37
ETB;Colombia;;nov-22;267326;86660;all;N/A;median;86660;4;94651;94726;94.65;94.73
Movistar;Colombia;;nov-22;404289;117111;all;N/A;median;117111;12;148141;130889;148.14;130.89
Claro;Colombia;;nov-22;737664;234269;all;N/A;median;234269;13;91994;31751;91.99;31.75
Tigo;Colombia;;nov-22;416973;126782;all;N/A;median;126782;12;76316;16462;76.32;16.46
All Providers Combined;Colombia;;Dec 2022;1820877;528248;all;N/A;median;528248;11;90758;32624;90.76;32.62
ETB;Colombia;;Dec 2022;241904;79035;all;N/A;median;79035;4;98058;94798;98.06;94.80
Movistar;Colombia;;Dec 2022;377855;110766;all;N/A;median;110766;11;153188;135876;153.19;135.88
Claro;Colombia;;Dec 2022;617003;196599;all;N/A;median;196599;13;91895;31759;91.90;31.76
Tigo;Colombia;;Dec 2022;351308;111096;all;N/A;median;111096;12;76760;16780;76.76;16.78
All Providers Combined;Colombia;;Jan 2023;2072240;588520;all;N/A;median;588520;11;91433;32615;91.43;32.62
Movistar;Colombia;;Jan 2023;435571;123785;all;N/A;median;123785;11;154608;137802;154.61;137.80
ETB;Colombia;;Jan 2023;287850;89247;all;N/A;median;89247;4;99406;95490;99.41;95.49
Claro;Colombia;;Jan 2023;696126;218380;all;N/A;median;218380;13;92854;31645;92.85;31.65
Tigo;Colombia;;Jan 2023;386714;122604;all;N/A;median;122604;12;76500;16959;76.50;16.96
All Providers Combined;Colombia;;feb-23;2168011;624976;all;N/A;median;624976;11;92956;32912;92.96;32.91
Movistar;Colombia;;feb-23;462273;132809;all;N/A;median;132809;11;161667;142119;161.67;142.12
ETB;Colombia;;feb-23;308942;97451;all;N/A;median;97451;4;103358;104510;103.36;104.51
Claro;Colombia;;feb-23;726842;228530;all;N/A;median;228530;13;93604;31682;93.60;31.68
Tigo;Colombia;;feb-23;406076;129302;all;N/A;median;129302;11;77074;18114;77.07;18.11
All Providers Combined;Colombia;;mar-23;2263189;648034;all;N/A;median;648034;11;93463;32991;93.46;32.99
Movistar;Colombia;;mar-23;497168;141138;all;N/A;median;141138;11;159233;141147;159.23;141.15
ETB;Colombia;;mar-23;303338;96939;all;N/A;median;96939;4;102852;100413;102.85;100.41
Claro;Colombia;;mar-23;740281;234586;all;N/A;median;234586;12;94495;31737;94.50;31.74
Tigo;Colombia;;mar-23;419737;132641;all;N/A;median;132641;12;77806;18609;77.81;18.61
All Providers Combined;Colombia;;Apr 2023;2051895;594394;all;N/A;median;594394;11;93784;33194;93.78;33.19
Movistar;Colombia;;Apr 2023;461114;132824;all;N/A;median;132824;11;164302;148161;164.30;148.16
ETB;Colombia;;Apr 2023;279718;90721;all;N/A;median;90721;4;109830;108178;109.83;108.18
Claro;Colombia;;Apr 2023;636615;205615;all;N/A;median;205615;13;94908;32493;94.91;32.49
Tigo;Colombia;;Apr 2023;377625;120506;all;N/A;median;120506;12;76534;18820;76.53;18.82
All Providers Combined;Colombia;;may-23;2098842;604743;all;N/A;median;604743;10;94404;33543;94.40;33.54
Movistar;Colombia;;may-23;490644;137252;all;N/A;median;137252;10;164746;151836;164.75;151.84
ETB;Colombia;;may-23;290494;95011;all;N/A;median;95011;4;113680;113798;113.68;113.80
Claro;Colombia;;may-23;657029;209631;all;N/A;median;209631;12;98104;32528;98.10;32.53
Tigo;Colombia;;may-23;364447;117802;all;N/A;median;117802;11;80118;19172;80.12;19.17
All Providers Combined;Colombia;;jun-23;2017308;585661;all;N/A;median;585661;10;94795;33987;94.80;33.99
Movistar;Colombia;;jun-23;475365;136468;all;N/A;median;136468;10;170717;156262;170.72;156.26
ETB;Colombia;;jun-23;274192;90366;all;N/A;median;90366;4;115493;114942;115.49;114.94
Claro;Colombia;;jun-23;626393;201431;all;N/A;median;201431;12;104837;32519;104.84;32.52
Tigo;Colombia;;jun-23;340057;110783;all;N/A;median;110783;11;83215;18992;83.22;18.99
All Providers Combined;Colombia;;jul-23;2039587;587927;all;N/A;median;587927;11;95452;35287;95.45;35.29
Movistar;Colombia;;jul-23;458348;134625;all;N/A;median;134625;12;177877;164219;177.88;164.22
ETB;Colombia;;jul-23;294129;92569;all;N/A;median;92569;4;119878;119153;119.88;119.15
Claro;Colombia;;jul-23;614003;197181;all;N/A;median;197181;12;107585;32524;107.59;32.52
Tigo;Colombia;;jul-23;335680;109637;all;N/A;median;109637;11;87190;19740;87.19;19.74
All Providers Combined;Colombia;;Aug 2023;2095936;607569;all;N/A;median;607569;10;99193;36989;99.19;36.99
Movistar;Colombia;;Aug 2023;475659;137811;all;N/A;median;137811;12;179105;163560;179.11;163.56
ETB;Colombia;;Aug 2023;299350;97249;all;N/A;median;97249;4;134675;132989;134.68;132.99
Claro;Colombia;;Aug 2023;627130;203503;all;N/A;median;203503;12;110285;32561;110.29;32.56
Tigo;Colombia;;Aug 2023;338360;112077;all;N/A;median;112077;11;88897;20085;88.90;20.09
All Providers Combined;Colombia;;sep-23;2119842;602864;all;N/A;median;602864;11;104902;39881;104.90;39.88
Movistar;Colombia;;sep-23;562327;153515;all;N/A;median;153515;11;202498;190706;202.50;190.71
ETB;Colombia;;sep-23;271330;86931;all;N/A;median;86931;4;130443;129311;130.44;129.31
Claro;Colombia;;sep-23;629743;204047;all;N/A;median;204047;12;109656;32571;109.66;32.57
Tigo;Colombia;;sep-23;308258;103511;all;N/A;median;103511;11;87839;20308;87.84;20.31
All Providers Combined;Colombia;;oct-23;2205576;625502;all;N/A;median;625502;10;111650;43406;111.65;43.41
Movistar;Colombia;;oct-23;639300;174240;all;N/A;median;174240;9;216285;200429;216.29;200.43
ETB;Colombia;;oct-23;273468;87396;all;N/A;median;87396;4;128361;132332;128.36;132.33
Claro;Colombia;;oct-23;628423;204150;all;N/A;median;204150;12;114370;32562;114.37;32.56
Tigo;Colombia;;oct-23;306312;103534;all;N/A;median;103534;11;88342;20640;88.34;20.64
All Providers Combined;Colombia;;nov-23;2132277;599835;all;N/A;median;599835;10;111810;42541;111.81;42.54
Movistar;Colombia;;nov-23;568235;159001;all;N/A;median;159001;10;214114;194141;214.11;194.14
ETB;Colombia;;nov-23;284753;86176;all;N/A;median;86176;4;129908;137093;129.91;137.09
Claro;Colombia;;nov-23;625527;199118;all;N/A;median;199118;12;119416;32493;119.42;32.49
Tigo;Colombia;;nov-23;292153;97644;all;N/A;median;97644;11;88517;20568;88.52;20.57
All Providers Combined;Colombia;;Dec 2023;1883945;538709;all;N/A;median;538709;11;117226;42968;117.23;42.97
Movistar;Colombia;;Dec 2023;501349;144571;all;N/A;median;144571;11;220565;195379;220.57;195.38
ETB;Colombia;;Dec 2023;255148;78305;all;N/A;median;78305;4;143732;151265;143.73;151.27
Claro;Colombia;;Dec 2023;547323;175537;all;N/A;median;175537;12;135183;32563;135.18;32.56
Tigo;Colombia;;Dec 2023;252900;86186;all;N/A;median;86186;12;88894;19842;88.89;19.84
