Provider,Location,Device,Aggregate Date,Test Count,Sample Count,Platform,Technology Type,Metric Type,Device Count,Latency,Download Speed,Upload Speed,Download Speed Mbps,Upload Speed Mbps
Claro,"Huila, Colombia",,feb-18,147,91,N/A,cellular,mean,91,84,15203,6697,15.2,6.7
Claro,"La Guajira, Colombia",,feb-18,38,24,N/A,cellular,mean,24,88,10995,4271,11,4.27
Claro,"Magdalena, Colombia",,feb-18,108,62,N/A,cellular,mean,62,80,15148,6872,15.15,6.87
Claro,"Meta, Colombia",,feb-18,244,137,N/A,cellular,mean,137,87,14520,7691,14.52,7.69
Claro,"Narino, Colombia",,feb-18,100,50,N/A,cellular,mean,50,87,14270,6169,14.27,6.17
Claro,"North Santander, Colombia",,feb-18,193,97,N/A,cellular,mean,97,92,12205,6894,12.21,6.89
Claro,"Putumayo, Colombia",,feb-18,37,18,N/A,cellular,mean,18,191,6017,3977,6.02,3.98
Claro,"Quindio, Colombia",,feb-18,177,77,N/A,cellular,mean,77,85,12152,4828,12.15,4.83
Claro,"Risaralda, Colombia",,feb-18,274,131,N/A,cellular,mean,131,77,15500,7539,15.5,7.54
Claro,"San Andrés and Providencia, Colombia",,feb-18,85,19,N/A,cellular,mean,19,225,7033,7324,7.03,7.32
Claro,"Santander Department, Colombia",,feb-18,371,167,N/A,cellular,mean,167,89,15481,7253,15.48,7.25
Claro,"Sucre, Colombia",,feb-18,90,27,N/A,cellular,mean,27,92,14312,5954,14.31,5.95
Claro,"Tolima, Colombia",,feb-18,205,107,N/A,cellular,mean,107,84,14194,6046,14.19,6.05
Claro,"Valle del Cauca, Colombia",,feb-18,1027,470,N/A,cellular,mean,470,78,15886,6451,15.89,6.45
Claro,"Guaviare, Colombia",,feb-18,19,8,N/A,cellular,mean,8,157,5073,3477,5.07,3.48
Tigo,"Antioquia, Colombia",,feb-18,2321,841,N/A,cellular,mean,841,38,17107,7486,17.11,7.49
Tigo,"Arauca, Colombia",,feb-18,2,2,N/A,cellular,mean,2,113,1195,322,1.2,0.32
Tigo,"Atlantico, Colombia",,feb-18,867,347,N/A,cellular,mean,347,47,17925,10236,17.93,10.24
Tigo,"Bogota, Colombia",,feb-18,4533,1412,N/A,cellular,mean,1412,36,14809,10393,14.81,10.39
Tigo,"Bolivar, Colombia",,feb-18,479,178,N/A,cellular,mean,178,52,14407,8504,14.41,8.5
Tigo,"Boyaca, Colombia",,feb-18,114,49,N/A,cellular,mean,49,85,16033,6819,16.03,6.82
Tigo,"Caldas, Colombia",,feb-18,203,64,N/A,cellular,mean,64,44,18658,10316,18.66,10.32
Tigo,"Caquetá, Colombia",,feb-18,1,1,N/A,cellular,mean,1,27,1399,698,1.4,0.7
Tigo,"Casanare, Colombia",,feb-18,149,20,N/A,cellular,mean,20,90,10947,3227,10.95,3.23
Tigo,"Cauca Department, Colombia",,feb-18,148,45,N/A,cellular,mean,45,56,21232,10283,21.23,10.28
Tigo,"Cesar, Colombia",,feb-18,147,49,N/A,cellular,mean,49,59,7895,6384,7.9,6.38
Tigo,"Choco, Colombia",,feb-18,53,3,N/A,cellular,mean,3,79,4273,1477,4.27,1.48
Tigo,"Cordoba, Colombia",,feb-18,246,73,N/A,cellular,mean,73,48,10389,7935,10.39,7.94
Tigo,"Cundinamarca, Colombia",,feb-18,588,253,N/A,cellular,mean,253,57,11802,6249,11.8,6.25
Tigo,"Huila, Colombia",,feb-18,78,25,N/A,cellular,mean,25,58,5343,8449,5.34,8.45
Tigo,"La Guajira, Colombia",,feb-18,163,37,N/A,cellular,mean,37,107,3925,3846,3.93,3.85
Tigo,"Magdalena, Colombia",,feb-18,314,105,N/A,cellular,mean,105,60,9165,6613,9.17,6.61
Tigo,"Meta, Colombia",,feb-18,223,42,N/A,cellular,mean,42,47,8291,3622,8.29,3.62
Tigo,"Narino, Colombia",,feb-18,81,36,N/A,cellular,mean,36,62,25723,14735,25.72,14.74
Tigo,"North Santander, Colombia",,feb-18,232,69,N/A,cellular,mean,69,58,15012,9843,15.01,9.84
Tigo,"Putumayo, Colombia",,feb-18,3,3,N/A,cellular,mean,3,36,6439,10338,6.44,10.34
Tigo,"Quindio, Colombia",,feb-18,367,60,N/A,cellular,mean,60,55,19891,10690,19.89,10.69
Tigo,"Risaralda, Colombia",,feb-18,224,81,N/A,cellular,mean,81,40,17094,10309,17.09,10.31
Tigo,"San Andrés and Providencia, Colombia",,feb-18,125,24,N/A,cellular,mean,24,302,904,1372,0.9,1.37
Tigo,"Santander Department, Colombia",,feb-18,922,241,N/A,cellular,mean,241,143,12563,8415,12.56,8.42
Tigo,"Sucre, Colombia",,feb-18,122,44,N/A,cellular,mean,44,52,7238,5415,7.24,5.42
Tigo,"Tolima, Colombia",,feb-18,120,45,N/A,cellular,mean,45,73,16045,7691,16.05,7.69
Tigo,"Valle del Cauca, Colombia",,feb-18,1333,484,N/A,cellular,mean,484,50,24676,15149,24.68,15.15
Claro,"Antioquia, Colombia",,mar-18,1924,1021,N/A,cellular,mean,1021,62,18014,8326,18.01,8.33
Claro,"Arauca, Colombia",,mar-18,33,17,N/A,cellular,mean,17,82,8186,4710,8.19,4.71
Claro,"Atlantico, Colombia",,mar-18,496,223,N/A,cellular,mean,223,59,24830,9928,24.83,9.93
Claro,"Bogota, Colombia",,mar-18,6309,3020,N/A,cellular,mean,3020,57,17115,8367,17.12,8.37
Claro,"Bolivar, Colombia",,mar-18,318,165,N/A,cellular,mean,165,73,22402,8789,22.4,8.79
Claro,"Boyaca, Colombia",,mar-18,367,197,N/A,cellular,mean,197,66,16591,6750,16.59,6.75
Claro,"Caldas, Colombia",,mar-18,229,114,N/A,cellular,mean,114,69,18624,7806,18.62,7.81
Claro,"Caquetá, Colombia",,mar-18,108,54,N/A,cellular,mean,54,84,12920,7834,12.92,7.83
Claro,"Casanare, Colombia",,mar-18,144,60,N/A,cellular,mean,60,82,17485,8499,17.49,8.5
Claro,"Cauca Department, Colombia",,mar-18,221,94,N/A,cellular,mean,94,78,12573,5989,12.57,5.99
Claro,"Cesar, Colombia",,mar-18,160,77,N/A,cellular,mean,77,84,16947,6731,16.95,6.73
Claro,"Choco, Colombia",,mar-18,111,42,N/A,cellular,mean,42,93,7220,6282,7.22,6.28
Claro,"Cordoba, Colombia",,mar-18,250,77,N/A,cellular,mean,77,75,15376,6833,15.38,6.83
Claro,"Cundinamarca, Colombia",,mar-18,1195,601,N/A,cellular,mean,601,68,14371,6402,14.37,6.4
Claro,"Huila, Colombia",,mar-18,205,84,N/A,cellular,mean,84,73,14454,6974,14.45,6.97
Claro,"La Guajira, Colombia",,mar-18,75,35,N/A,cellular,mean,35,91,14593,4722,14.59,4.72
Claro,"Magdalena, Colombia",,mar-18,225,86,N/A,cellular,mean,86,69,17002,6467,17,6.47
Claro,"Meta, Colombia",,mar-18,430,193,N/A,cellular,mean,193,70,19266,8414,19.27,8.41
Claro,"Narino, Colombia",,mar-18,154,71,N/A,cellular,mean,71,78,16719,7670,16.72,7.67
Claro,"North Santander, Colombia",,mar-18,208,118,N/A,cellular,mean,118,82,17582,7547,17.58,7.55
Claro,"Putumayo, Colombia",,mar-18,57,22,N/A,cellular,mean,22,97,5329,3058,5.33,3.06
Claro,"Quindio, Colombia",,mar-18,188,88,N/A,cellular,mean,88,71,13164,6383,13.16,6.38
Claro,"Risaralda, Colombia",,mar-18,318,168,N/A,cellular,mean,168,75,19131,8469,19.13,8.47
Claro,"San Andrés and Providencia, Colombia",,mar-18,80,25,N/A,cellular,mean,25,180,6667,4673,6.67,4.67
Claro,"Santander Department, Colombia",,mar-18,454,229,N/A,cellular,mean,229,75,15301,6009,15.3,6.01
Claro,"Sucre, Colombia",,mar-18,92,48,N/A,cellular,mean,48,84,19556,7838,19.56,7.84
Claro,"Tolima, Colombia",,mar-18,293,157,N/A,cellular,mean,157,61,15717,5831,15.72,5.83
Claro,"Valle del Cauca, Colombia",,mar-18,1294,562,N/A,cellular,mean,562,70,15437,5903,15.44,5.9
Claro,"Vichada, Colombia",,mar-18,2,1,N/A,cellular,mean,1,191,1699,509,1.7,0.51
Claro,"Guaviare, Colombia",,mar-18,12,8,N/A,cellular,mean,8,80,9407,2798,9.41,2.8
Tigo,"Antioquia, Colombia",,mar-18,3130,1198,N/A,cellular,mean,1198,47,15797,7231,15.8,7.23
Tigo,"Arauca, Colombia",,mar-18,3,3,N/A,cellular,mean,3,139,940,362,0.94,0.36
Tigo,"Atlantico, Colombia",,mar-18,1171,360,N/A,cellular,mean,360,39,16647,9666,16.65,9.67
Tigo,"Bogota, Colombia",,mar-18,5654,1607,N/A,cellular,mean,1607,45,16190,10494,16.19,10.49
Tigo,"Bolivar, Colombia",,mar-18,474,179,N/A,cellular,mean,179,61,11993,8160,11.99,8.16
Tigo,"Boyaca, Colombia",,mar-18,249,68,N/A,cellular,mean,68,66,11435,6501,11.44,6.5
Tigo,"Caldas, Colombia",,mar-18,199,73,N/A,cellular,mean,73,55,22355,12015,22.36,12.02
Tigo,"Caquetá, Colombia",,mar-18,2,1,N/A,cellular,mean,1,584,2424,756,2.42,0.76
Tigo,"Casanare, Colombia",,mar-18,76,16,N/A,cellular,mean,16,83,13221,3952,13.22,3.95
Tigo,"Cauca Department, Colombia",,mar-18,201,67,N/A,cellular,mean,67,85,19160,10636,19.16,10.64
Tigo,"Cesar, Colombia",,mar-18,193,61,N/A,cellular,mean,61,74,8910,6993,8.91,6.99
Tigo,"Choco, Colombia",,mar-18,84,3,N/A,cellular,mean,3,124,3171,940,3.17,0.94
Tigo,"Cordoba, Colombia",,mar-18,255,77,N/A,cellular,mean,77,47,8055,7789,8.06,7.79
Tigo,"Cundinamarca, Colombia",,mar-18,850,326,N/A,cellular,mean,326,65,11300,6274,11.3,6.27
Tigo,"Huila, Colombia",,mar-18,91,36,N/A,cellular,mean,36,53,5183,8997,5.18,9
Tigo,"La Guajira, Colombia",,mar-18,175,48,N/A,cellular,mean,48,75,3420,4441,3.42,4.44
Tigo,"Magdalena, Colombia",,mar-18,317,106,N/A,cellular,mean,106,77,10472,7634,10.47,7.63
Tigo,"Meta, Colombia",,mar-18,242,47,N/A,cellular,mean,47,88,13628,6619,13.63,6.62
Tigo,"Narino, Colombia",,mar-18,18,9,N/A,cellular,mean,9,76,13268,5662,13.27,5.66
Tigo,"North Santander, Colombia",,mar-18,276,84,N/A,cellular,mean,84,54,17649,9818,17.65,9.82
Tigo,"Quindio, Colombia",,mar-18,205,88,N/A,cellular,mean,88,44,16759,9157,16.76,9.16
Tigo,"Risaralda, Colombia",,mar-18,237,98,N/A,cellular,mean,98,34,20589,13194,20.59,13.19
Tigo,"San Andrés and Providencia, Colombia",,mar-18,89,26,N/A,cellular,mean,26,338,1312,2934,1.31,2.93
Tigo,"Santander Department, Colombia",,mar-18,791,224,N/A,cellular,mean,224,57,14883,9992,14.88,9.99
Tigo,"Sucre, Colombia",,mar-18,174,66,N/A,cellular,mean,66,100,6215,3987,6.22,3.99
Tigo,"Tolima, Colombia",,mar-18,240,69,N/A,cellular,mean,69,49,13621,8137,13.62,8.14
Tigo,"Valle del Cauca, Colombia",,mar-18,1543,536,N/A,cellular,mean,536,53,23712,13966,23.71,13.97
Claro,"Antioquia, Colombia",,Apr 2018,2537,1081,N/A,cellular,mean,1081,64,18817,8308,18.82,8.31
Claro,"Arauca, Colombia",,Apr 2018,26,11,N/A,cellular,mean,11,78,13154,5320,13.15,5.32
Claro,"Atlantico, Colombia",,Apr 2018,483,223,N/A,cellular,mean,223,54,26679,11689,26.68,11.69
Claro,"Bogota, Colombia",,Apr 2018,6167,2816,N/A,cellular,mean,2816,59,16416,8617,16.42,8.62
Claro,"Bolivar, Colombia",,Apr 2018,262,131,N/A,cellular,mean,131,67,21248,9042,21.25,9.04
Claro,"Boyaca, Colombia",,Apr 2018,372,177,N/A,cellular,mean,177,61,16196,7816,16.2,7.82
Claro,"Caldas, Colombia",,Apr 2018,276,122,N/A,cellular,mean,122,67,17794,8276,17.79,8.28
Claro,"Caquetá, Colombia",,Apr 2018,80,44,N/A,cellular,mean,44,85,9154,5228,9.15,5.23
Claro,"Casanare, Colombia",,Apr 2018,136,51,N/A,cellular,mean,51,84,13913,6473,13.91,6.47
Claro,"Cauca Department, Colombia",,Apr 2018,180,85,N/A,cellular,mean,85,74,9149,3919,9.15,3.92
Claro,"Cesar, Colombia",,Apr 2018,210,68,N/A,cellular,mean,68,69,21693,9783,21.69,9.78
Claro,"Choco, Colombia",,Apr 2018,79,26,N/A,cellular,mean,26,85,9135,6349,9.14,6.35
Claro,"Cordoba, Colombia",,Apr 2018,138,76,N/A,cellular,mean,76,81,17988,8656,17.99,8.66
Claro,"Cundinamarca, Colombia",,Apr 2018,1009,512,N/A,cellular,mean,512,71,14557,6160,14.56,6.16
Claro,"Huila, Colombia",,Apr 2018,236,106,N/A,cellular,mean,106,97,13620,6315,13.62,6.32
Claro,"La Guajira, Colombia",,Apr 2018,100,34,N/A,cellular,mean,34,91,12475,5090,12.48,5.09
Claro,"Magdalena, Colombia",,Apr 2018,126,71,N/A,cellular,mean,71,68,17711,6451,17.71,6.45
Claro,"Meta, Colombia",,Apr 2018,358,165,N/A,cellular,mean,165,71,15213,7101,15.21,7.1
Claro,"Narino, Colombia",,Apr 2018,173,77,N/A,cellular,mean,77,73,14562,5917,14.56,5.92
Claro,"North Santander, Colombia",,Apr 2018,77,29,N/A,cellular,mean,29,92,12682,5752,12.68,5.75
Claro,"Putumayo, Colombia",,Apr 2018,31,19,N/A,cellular,mean,19,94,8890,5736,8.89,5.74
Claro,"Quindio, Colombia",,Apr 2018,144,72,N/A,cellular,mean,72,71,12372,6247,12.37,6.25
Claro,"Risaralda, Colombia",,Apr 2018,300,139,N/A,cellular,mean,139,79,18060,8555,18.06,8.56
Claro,"San Andrés and Providencia, Colombia",,Apr 2018,23,15,N/A,cellular,mean,15,196,5155,6091,5.16,6.09
Claro,"Santander Department, Colombia",,Apr 2018,483,241,N/A,cellular,mean,241,74,18677,7124,18.68,7.12
Claro,"Sucre, Colombia",,Apr 2018,64,34,N/A,cellular,mean,34,74,12316,3939,12.32,3.94
Claro,"Tolima, Colombia",,Apr 2018,289,145,N/A,cellular,mean,145,67,18234,8277,18.23,8.28
Claro,"Valle del Cauca, Colombia",,Apr 2018,1489,704,N/A,cellular,mean,704,74,13531,5757,13.53,5.76
Claro,"Guaviare, Colombia",,Apr 2018,11,5,N/A,cellular,mean,5,147,12786,12902,12.79,12.9
Tigo,"Antioquia, Colombia",,Apr 2018,5277,1740,N/A,cellular,mean,1740,45,16691,8627,16.69,8.63
Tigo,"Arauca, Colombia",,Apr 2018,1,1,N/A,cellular,mean,1,39,4524,2220,4.52,2.22
Tigo,"Atlantico, Colombia",,Apr 2018,864,351,N/A,cellular,mean,351,38,16987,9967,16.99,9.97
Tigo,"Bogota, Colombia",,Apr 2018,4816,1461,N/A,cellular,mean,1461,38,15909,10476,15.91,10.48
Tigo,"Bolivar, Colombia",,Apr 2018,374,159,N/A,cellular,mean,159,52,14253,9266,14.25,9.27
Tigo,"Boyaca, Colombia",,Apr 2018,275,65,N/A,cellular,mean,65,59,12471,6094,12.47,6.09
Tigo,"Caldas, Colombia",,Apr 2018,143,59,N/A,cellular,mean,59,48,16242,11708,16.24,11.71
Tigo,"Casanare, Colombia",,Apr 2018,85,19,N/A,cellular,mean,19,105,12400,3883,12.4,3.88
Tigo,"Cauca Department, Colombia",,Apr 2018,91,42,N/A,cellular,mean,42,63,19317,9242,19.32,9.24
Tigo,"Cesar, Colombia",,Apr 2018,292,57,N/A,cellular,mean,57,84,8557,7575,8.56,7.58
Tigo,"Choco, Colombia",,Apr 2018,54,4,N/A,cellular,mean,4,53,23164,9747,23.16,9.75
Tigo,"Cordoba, Colombia",,Apr 2018,216,67,N/A,cellular,mean,67,63,9583,7855,9.58,7.86
Tigo,"Cundinamarca, Colombia",,Apr 2018,715,277,N/A,cellular,mean,277,57,11719,5863,11.72,5.86
Tigo,"Huila, Colombia",,Apr 2018,48,20,N/A,cellular,mean,20,53,4705,6801,4.71,6.8
Tigo,"La Guajira, Colombia",,Apr 2018,148,47,N/A,cellular,mean,47,109,4106,5450,4.11,5.45
Tigo,"Magdalena, Colombia",,Apr 2018,225,84,N/A,cellular,mean,84,74,9744,6256,9.74,6.26
Tigo,"Meta, Colombia",,Apr 2018,153,50,N/A,cellular,mean,50,71,15289,7286,15.29,7.29
Tigo,"Narino, Colombia",,Apr 2018,32,14,N/A,cellular,mean,14,88,22137,12268,22.14,12.27
Tigo,"North Santander, Colombia",,Apr 2018,60,10,N/A,cellular,mean,10,103,16683,3460,16.68,3.46
Tigo,"Quindio, Colombia",,Apr 2018,179,56,N/A,cellular,mean,56,61,18412,8050,18.41,8.05
Tigo,"Risaralda, Colombia",,Apr 2018,292,84,N/A,cellular,mean,84,43,17263,11122,17.26,11.12
Tigo,"San Andrés and Providencia, Colombia",,Apr 2018,37,13,N/A,cellular,mean,13,301,920,2475,0.92,2.48
Tigo,"Santander Department, Colombia",,Apr 2018,1046,244,N/A,cellular,mean,244,51,15710,10498,15.71,10.5
Tigo,"Sucre, Colombia",,Apr 2018,143,55,N/A,cellular,mean,55,87,7291,4695,7.29,4.7
Tigo,"Tolima, Colombia",,Apr 2018,247,66,N/A,cellular,mean,66,55,18151,8977,18.15,8.98
Tigo,"Valle del Cauca, Colombia",,Apr 2018,1540,473,N/A,cellular,mean,473,50,26685,14782,26.69,14.78
Claro,"Antioquia, Colombia",,may-18,2703,1097,N/A,cellular,mean,1097,60,18791,8354,18.79,8.35
Claro,"Arauca, Colombia",,may-18,3,3,N/A,cellular,mean,3,63,1972,10366,1.97,10.37
Claro,"Atlantico, Colombia",,may-18,530,228,N/A,cellular,mean,228,56,23103,10013,23.1,10.01
Claro,"Bogota, Colombia",,may-18,6437,2851,N/A,cellular,mean,2851,60,16914,8972,16.91,8.97
Claro,"Bolivar, Colombia",,may-18,283,129,N/A,cellular,mean,129,73,20762,10142,20.76,10.14
Claro,"Boyaca, Colombia",,may-18,498,203,N/A,cellular,mean,203,61,16751,8371,16.75,8.37
Claro,"Caldas, Colombia",,may-18,219,109,N/A,cellular,mean,109,68,18227,7833,18.23,7.83
Claro,"Caquetá, Colombia",,may-18,85,41,N/A,cellular,mean,41,77,13110,6106,13.11,6.11
Claro,"Casanare, Colombia",,may-18,116,61,N/A,cellular,mean,61,64,14741,7116,14.74,7.12
Claro,"Cauca Department, Colombia",,may-18,149,75,N/A,cellular,mean,75,74,13206,4425,13.21,4.43
Claro,"Cesar, Colombia",,may-18,174,68,N/A,cellular,mean,68,76,16401,7674,16.4,7.67
Claro,"Choco, Colombia",,may-18,89,37,N/A,cellular,mean,37,86,5911,4345,5.91,4.35
Claro,"Cordoba, Colombia",,may-18,161,72,N/A,cellular,mean,72,70,17332,8259,17.33,8.26
Claro,"Cundinamarca, Colombia",,may-18,1325,538,N/A,cellular,mean,538,66,14600,6151,14.6,6.15
Claro,"Huila, Colombia",,may-18,276,106,N/A,cellular,mean,106,76,13058,5846,13.06,5.85
Claro,"La Guajira, Colombia",,may-18,65,34,N/A,cellular,mean,34,74,13172,4537,13.17,4.54
Claro,"Magdalena, Colombia",,may-18,174,77,N/A,cellular,mean,77,72,18086,6124,18.09,6.12
Claro,"Meta, Colombia",,may-18,342,169,N/A,cellular,mean,169,78,16968,7585,16.97,7.59
