Provider,Location,Device,Aggregate Date,Test Count,Sample Count,Platform,Technology Type,Metric Type,Device Count,Latency,Download Speed,Upload Speed,Download Speed Mbps,Upload Speed Mbps
Claro,Colombia,,jul-18,21285,8188,N/A,cellular,mean,8188,64,15877,7658,15.88,7.66
Avantel,Colombia,,jul-18,12061,3508,N/A,cellular,mean,3508,37,11278,9939,11.28,9.94
Movistar,Colombia,,jul-18,13351,6125,N/A,cellular,mean,6125,48,15942,9320,15.94,9.32
ETB,Colombia,,jul-18,2563,1210,N/A,cellular,mean,1210,44,20264,11980,20.26,11.98
Tigo,Colombia,,Aug 2018,18387,5563,N/A,cellular,mean,5563,44,18315,9801,18.32,9.8
Claro,Colombia,,Aug 2018,22524,9098,N/A,cellular,mean,9098,66,15907,7785,15.91,7.79
Avantel,Colombia,,Aug 2018,12098,3187,N/A,cellular,mean,3187,38,13774,10240,13.77,10.24
Movistar,Colombia,,Aug 2018,16201,6524,N/A,cellular,mean,6524,51,16047,9246,16.05,9.25
ETB,Colombia,,Aug 2018,2669,1157,N/A,cellular,mean,1157,41,21257,12416,21.26,12.42
Tigo,Colombia,,sep-18,24579,7192,N/A,cellular,mean,7192,44,18827,9908,18.83,9.91
Claro,Colombia,,sep-18,25639,9951,N/A,cellular,mean,9951,64,16373,7964,16.37,7.96
Avantel,Colombia,,sep-18,11476,3455,N/A,cellular,mean,3455,40,15206,10361,15.21,10.36
Movistar,Colombia,,sep-18,19216,7288,N/A,cellular,mean,7288,53,16383,9444,16.38,9.44
ETB,Colombia,,sep-18,2469,1156,N/A,cellular,mean,1156,44,20488,11475,20.49,11.48
Tigo,Colombia,,oct-18,32178,8816,N/A,cellular,mean,8816,49,18550,10082,18.55,10.08
Claro,Colombia,,oct-18,28799,10677,N/A,cellular,mean,10677,65,16855,8201,16.86,8.2
Avantel,Colombia,,oct-18,14966,3557,N/A,cellular,mean,3557,36,15798,10605,15.8,10.61
Movistar,Colombia,,oct-18,23559,8293,N/A,cellular,mean,8293,66,15940,9205,15.94,9.21
ETB,Colombia,,oct-18,2315,1020,N/A,cellular,mean,1020,45,20508,11101,20.51,11.1
Tigo,Colombia,,nov-18,29446,8201,N/A,cellular,mean,8201,46,18548,10126,18.55,10.13
Claro,Colombia,,nov-18,27075,10482,N/A,cellular,mean,10482,65,16616,8298,16.62,8.3
Avantel,Colombia,,nov-18,18668,3254,N/A,cellular,mean,3254,35,16069,10709,16.07,10.71
Movistar,Colombia,,nov-18,18159,7532,N/A,cellular,mean,7532,76,16088,9154,16.09,9.15
ETB,Colombia,,nov-18,1928,861,N/A,cellular,mean,861,41,21103,11656,21.1,11.66
Tigo,Colombia,,Dec 2018,23374,7205,N/A,cellular,mean,7205,53,18932,10175,18.93,10.18
Claro,Colombia,,Dec 2018,24908,10075,N/A,cellular,mean,10075,65,17099,8467,17.1,8.47
Avantel,Colombia,,Dec 2018,14104,2918,N/A,cellular,mean,2918,41,16796,10735,16.8,10.74
Movistar,Colombia,,Dec 2018,16345,7138,N/A,cellular,mean,7138,56,16725,9346,16.73,9.35
ETB,Colombia,,Dec 2018,2022,866,N/A,cellular,mean,866,45,20477,11635,20.48,11.64
