Provider;Location;Device;Aggregate Date;Test Count;Sample Count;Platform;Technology Type;Metric Type;User Count;Minimum Latency;Download Speed;Upload Speed;Download Speed Mbps;Upload Speed Mbps
All Providers Combined;Neiva, Neiva, Huila, Colombia;;may-18;7847;4342;all;N/A;median;2133;28;5947;1245;5.95;1.25
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;may-18;383;228;all;N/A;median;155;66;3823;1050;3.82;1.05
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;may-18;4102;2115;all;N/A;median;1064;21;5292;1559;5.29;1.56
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;may-18;1191;670;all;N/A;median;210;42;4768;984;4.77;0.98
All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;;jun-18;6071;3279;all;N/A;median;1656;32;10036;2103;10.04;2.10
All Providers Combined;Neiva, Neiva, Huila, Colombia;;jun-18;6351;3674;all;N/A;median;1816;27;6600;1314;6.60;1.31
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;jun-18;471;211;all;N/A;median;129;56;4003;941;4.00;0.94
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;jun-18;3609;1948;all;N/A;median;1012;21;5411;1629;5.41;1.63
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;jun-18;816;486;all;N/A;median;190;44;4508;990;4.51;0.99
All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;;jul-18;7023;3593;all;N/A;median;1624;32;9676;2082;9.68;2.08
All Providers Combined;Neiva, Neiva, Huila, Colombia;;jul-18;7336;4333;all;N/A;median;2217;28;7147;1584;7.15;1.58
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;jul-18;484;249;all;N/A;median;163;45;4092;1086;4.09;1.09
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;jul-18;4550;2442;all;N/A;median;1225;20;6489;1933;6.49;1.93
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;jul-18;1494;758;all;N/A;median;258;42;4849;987;4.85;0.99
All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;;Aug 2018;7951;3920;all;N/A;median;1727;32;9936;2103;9.94;2.10
All Providers Combined;Neiva, Neiva, Huila, Colombia;;Aug 2018;9980;5454;all;N/A;median;2697;28;8568;1937;8.57;1.94
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;Aug 2018;1596;502;all;N/A;median;257;61;3033;1494;3.03;1.49
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;Aug 2018;4624;2548;all;N/A;median;1274;20;8417;2056;8.42;2.06
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;Aug 2018;1335;792;all;N/A;median;282;42;5005;1019;5.01;1.02
All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;;sep-18;4;1;all;N/A;median;1;187;2723;4422;2.72;4.42
All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;;sep-18;6763;3725;all;N/A;median;1754;32;10290;2102;10.29;2.10
All Providers Combined;Neiva, Neiva, Huila, Colombia;;sep-18;9601;5588;all;N/A;median;2724;28;9264;2074;9.26;2.07
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;sep-18;829;374;all;N/A;median;167;57;3838;994;3.84;0.99
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;sep-18;4710;2533;all;N/A;median;1330;20;9810;2131;9.81;2.13
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;sep-18;1342;755;all;N/A;median;260;40;4587;1068;4.59;1.07
All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;;oct-18;6928;3905;all;N/A;median;1824;31;10184;2128;10.18;2.13
All Providers Combined;Neiva, Neiva, Huila, Colombia;;oct-18;11679;6674;all;N/A;median;3297;30;7648;1524;7.65;1.52
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;oct-18;624;331;all;N/A;median;180;74;3560;938;3.56;0.94
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;oct-18;4624;2502;all;N/A;median;1161;21;8067;2078;8.07;2.08
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;oct-18;1219;693;all;N/A;median;268;41;4921;1055;4.92;1.06
All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;;nov-18;6992;3718;all;N/A;median;1710;32;10246;2129;10.25;2.13
All Providers Combined;Neiva, Neiva, Huila, Colombia;;nov-18;11545;6667;all;N/A;median;3448;31;7362;1257;7.36;1.26
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;nov-18;1853;1011;all;N/A;median;444;29;9217;2179;9.22;2.18
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;nov-18;4238;2298;all;N/A;median;1070;21;8779;2130;8.78;2.13
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;nov-18;1122;727;all;N/A;median;273;41;5199;1039;5.20;1.04
All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;;Dec 2018;2539;1573;all;N/A;median;1047;36;8527;2027;8.53;2.03
All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;;Dec 2018;6499;3420;all;N/A;median;1609;34;10151;2126;10.15;2.13
All Providers Combined;Neiva, Neiva, Huila, Colombia;;Dec 2018;8923;5568;all;N/A;median;2944;31;7061;1234;7.06;1.23
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;Dec 2018;2218;1221;all;N/A;median;562;44;8682;2136;8.68;2.14
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;Dec 2018;3206;1931;all;N/A;median;890;21;9291;2130;9.29;2.13
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;Dec 2018;1782;1076;all;N/A;median;511;35;5519;1109;5.52;1.11
All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;;Jan 2019;22201;13314;all;N/A;median;6079;41;7805;1543;7.81;1.54
All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;;Jan 2019;8876;4987;all;N/A;median;2484;36;10036;2119;10.04;2.12
All Providers Combined;Neiva, Neiva, Huila, Colombia;;Jan 2019;12184;7493;all;N/A;median;3867;32;6598;1161;6.60;1.16
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;Jan 2019;3194;1809;all;N/A;median;784;46;8689;2144;8.69;2.14
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;Jan 2019;4294;2376;all;N/A;median;1165;21;9750;2133;9.75;2.13
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;Jan 2019;2853;1661;all;N/A;median;821;39;5223;1107;5.22;1.11
All Providers Combined;Arauca, Arauca, Arauca, Colombia;;Jan 2019;498;338;all;N/A;median;160;52;4010;821;4.01;0.82
All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;;feb-19;24954;13747;all;N/A;median;6561;40;8393;1900;8.39;1.90
All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;;feb-19;8383;4692;all;N/A;median;2362;37;10218;2176;10.22;2.18
All Providers Combined;Neiva, Neiva, Huila, Colombia;;feb-19;13311;7768;all;N/A;median;4063;32;6916;1213;6.92;1.21
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;feb-19;3158;1660;all;N/A;median;687;43;8715;2080;8.72;2.08
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;feb-19;4071;2270;all;N/A;median;1037;20;9705;2132;9.71;2.13
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;feb-19;2603;1587;all;N/A;median;810;34;5541;1159;5.54;1.16
All Providers Combined;Arauca, Arauca, Arauca, Colombia;;feb-19;466;324;all;N/A;median;136;49;4121;878;4.12;0.88
All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;;mar-19;23494;13900;all;N/A;median;6638;39;9249;2016;9.25;2.02
All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;;mar-19;9007;4799;all;N/A;median;2219;38;10303;2233;10.30;2.23
All Providers Combined;Neiva, Neiva, Huila, Colombia;;mar-19;14862;8454;all;N/A;median;4101;33;6677;1203;6.68;1.20
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;mar-19;3336;1850;all;N/A;median;818;46;9264;2114;9.26;2.11
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;mar-19;4384;2363;all;N/A;median;1103;20;9480;2186;9.48;2.19
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;mar-19;2806;1767;all;N/A;median;885;34;5318;1181;5.32;1.18
All Providers Combined;Arauca, Arauca, Arauca, Colombia;;mar-19;573;357;all;N/A;median;185;49;4006;910;4.01;0.91
All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;;Apr 2019;21191;12943;all;N/A;median;6119;41;9998;2136;10.00;2.14
All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;;Apr 2019;8503;4377;all;N/A;median;2067;36;10304;2261;10.30;2.26
All Providers Combined;Neiva, Neiva, Huila, Colombia;;Apr 2019;17417;9249;all;N/A;median;4477;32;7164;1429;7.16;1.43
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;Apr 2019;2795;1538;all;N/A;median;712;45;9672;2141;9.67;2.14
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;Apr 2019;4146;2450;all;N/A;median;1213;21;9307;2160;9.31;2.16
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;Apr 2019;2902;1800;all;N/A;median;889;35;5656;1225;5.66;1.23
All Providers Combined;Arauca, Arauca, Arauca, Colombia;;Apr 2019;591;388;all;N/A;median;171;50;4280;909;4.28;0.91
All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;;may-19;24704;14690;all;N/A;median;6796;41;10087;2248;10.09;2.25
All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;;may-19;8618;4751;all;N/A;median;2199;33;10554;2528;10.55;2.53
All Providers Combined;Neiva, Neiva, Huila, Colombia;;may-19;18012;9962;all;N/A;median;4435;31;7983;1801;7.98;1.80
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;may-19;3951;2245;all;N/A;median;1083;45;6832;2102;6.83;2.10
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;may-19;4749;2675;all;N/A;median;1345;20;10187;2415;10.19;2.42
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;may-19;4562;2349;all;N/A;median;1075;33;6177;2162;6.18;2.16
All Providers Combined;Arauca, Arauca, Arauca, Colombia;;may-19;568;365;all;N/A;median;190;47;5067;1023;5.07;1.02
All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;;jun-19;27491;15785;all;N/A;median;7376;42;9660;2084;9.66;2.08
All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;;jun-19;8520;4617;all;N/A;median;2282;33;10404;2337;10.40;2.34
All Providers Combined;Neiva, Neiva, Huila, Colombia;;jun-19;16151;9250;all;N/A;median;4568;32;8357;1568;8.36;1.57
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;jun-19;3315;1787;all;N/A;median;830;43;9829;2241;9.83;2.24
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;jun-19;3559;2083;all;N/A;median;1070;21;10398;2311;10.40;2.31
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;jun-19;3792;2108;all;N/A;median;860;36;6076;1287;6.08;1.29
All Providers Combined;Arauca, Arauca, Arauca, Colombia;;jun-19;715;450;all;N/A;median;215;53;3922;809;3.92;0.81
All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;;jul-19;27536;7303;all;N/A;median;7303;42;10109;2115;10.11;2.12
All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;;jul-19;8181;2160;all;N/A;median;2160;36;10529;2745;10.53;2.75
All Providers Combined;Neiva, Neiva, Huila, Colombia;;jul-19;16382;4274;all;N/A;median;4274;31;9553;2039;9.55;2.04
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;jul-19;4404;851;all;N/A;median;851;46;9836;2236;9.84;2.24
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;jul-19;4465;1307;all;N/A;median;1307;21;10548;2570;10.55;2.57
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;jul-19;3817;914;all;N/A;median;914;34;8027;2060;8.03;2.06
All Providers Combined;Arauca, Arauca, Arauca, Colombia;;jul-19;695;229;all;N/A;median;229;62;3572;883;3.57;0.88
All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;;Aug 2019;30281;7899;all;N/A;median;7899;42;10276;2335;10.28;2.34
All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;;Aug 2019;11521;2811;all;N/A;median;2811;38;10486;2799;10.49;2.80
All Providers Combined;Neiva, Neiva, Huila, Colombia;;Aug 2019;17946;4698;all;N/A;median;4698;45;9240;1942;9.24;1.94
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;Aug 2019;3337;793;all;N/A;median;793;45;10287;2515;10.29;2.52
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;Aug 2019;5080;1452;all;N/A;median;1452;41;10654;2674;10.65;2.67
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;Aug 2019;3101;765;all;N/A;median;765;44;8351;2333;8.35;2.33
All Providers Combined;Arauca, Arauca, Arauca, Colombia;;Aug 2019;611;136;all;N/A;median;136;51;4304;925;4.30;0.93
All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;;sep-19;30323;8030;all;N/A;median;8030;43;10227;2478;10.23;2.48
All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;;sep-19;10151;2822;all;N/A;median;2822;33;11392;3036;11.39;3.04
All Providers Combined;Neiva, Neiva, Huila, Colombia;;sep-19;16770;4490;all;N/A;median;4490;47;9101;1961;9.10;1.96
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;sep-19;3001;731;all;N/A;median;731;40;10326;2657;10.33;2.66
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;sep-19;4332;1243;all;N/A;median;1243;45;10544;2703;10.54;2.70
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;sep-19;2020;465;all;N/A;median;465;52;9605;2012;9.61;2.01
All Providers Combined;Arauca, Arauca, Arauca, Colombia;;sep-19;296;112;all;N/A;median;112;47;4840;852;4.84;0.85
All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;;oct-19;29972;8655;all;N/A;median;8655;40;10610;3041;10.61;3.04
All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;;oct-19;13275;3378;all;N/A;median;3378;34;11558;3932;11.56;3.93
All Providers Combined;Neiva, Neiva, Huila, Colombia;;oct-19;17632;4574;all;N/A;median;4574;47;10493;2692;10.49;2.69
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;oct-19;4322;891;all;N/A;median;891;39;13421;3964;13.42;3.96
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;oct-19;4987;1340;all;N/A;median;1340;44;12562;3288;12.56;3.29
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;oct-19;2805;595;all;N/A;median;595;58;10520;3059;10.52;3.06
All Providers Combined;Arauca, Arauca, Arauca, Colombia;;oct-19;391;141;all;N/A;median;141;47;4746;969;4.75;0.97
All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;;nov-19;31931;8911;all;N/A;median;8911;40;11255;3625;11.26;3.63
All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;;nov-19;15021;3387;all;N/A;median;3387;33;14524;4941;14.52;4.94
All Providers Combined;Neiva, Neiva, Huila, Colombia;;nov-19;17702;4648;all;N/A;median;4648;48;10812;3314;10.81;3.31
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;nov-19;3725;948;all;N/A;median;948;40;15489;5007;15.49;5.01
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;nov-19;4739;1312;all;N/A;median;1312;45;14929;4641;14.93;4.64
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;nov-19;3139;669;all;N/A;median;669;53;11517;5152;11.52;5.15
All Providers Combined;Arauca, Arauca, Arauca, Colombia;;nov-19;438;144;all;N/A;median;144;45;5001;886;5.00;0.89
All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;;Dec 2019;31067;8851;all;N/A;median;8851;40;12463;4197;12.46;4.20
All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;;Dec 2019;13849;3453;all;N/A;median;3453;32;17133;5191;17.13;5.19
All Providers Combined;Neiva, Neiva, Huila, Colombia;;Dec 2019;19419;4859;all;N/A;median;4859;46;11036;3783;11.04;3.78
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;Dec 2019;3400;899;all;N/A;median;899;39;16936;5358;16.94;5.36
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;Dec 2019;4407;1267;all;N/A;median;1267;43;14700;4441;14.70;4.44
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;Dec 2019;2567;552;all;N/A;median;552;52;14130;5511;14.13;5.51
All Providers Combined;Arauca, Arauca, Arauca, Colombia;;Dec 2019;312;103;all;N/A;median;103;46;4392;861;4.39;0.86
All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;;Jan 2020;34386;9391;all;N/A;median;9391;40;11898;4341;11.90;4.34
All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;;Jan 2020;15201;3379;all;N/A;median;3379;39;14496;5119;14.50;5.12
All Providers Combined;Neiva, Neiva, Huila, Colombia;;Jan 2020;16626;4875;all;N/A;median;4875;44;11587;3589;11.59;3.59
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;Jan 2020;4135;1020;all;N/A;median;1020;38;15753;5784;15.75;5.78
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;Jan 2020;5540;1521;all;N/A;median;1521;44;16995;5046;17.00;5.05
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;Jan 2020;2979;645;all;N/A;median;645;51;13858;5102;13.86;5.10
All Providers Combined;Arauca, Arauca, Arauca, Colombia;;Jan 2020;284;95;all;N/A;median;95;51;5032;788;5.03;0.79
All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;;feb-20;33731;9448;all;N/A;median;9448;38;14875;4997;14.88;5.00
All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;;feb-20;11564;2965;all;N/A;median;2965;34;19417;5230;19.42;5.23
All Providers Combined;Neiva, Neiva, Huila, Colombia;;feb-20;18039;5112;all;N/A;median;5112;44;14027;4675;14.03;4.68
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;feb-20;3704;1006;all;N/A;median;1006;38;23242;5933;23.24;5.93
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;feb-20;5105;1408;all;N/A;median;1408;41;19824;5644;19.82;5.64
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;feb-20;5007;864;all;N/A;median;864;51;14137;5939;14.14;5.94
All Providers Combined;Arauca, Arauca, Arauca, Colombia;;feb-20;407;129;all;N/A;median;129;42;5117;1004;5.12;1.00
All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;;mar-20;47232;12735;all;N/A;median;12735;39;14349;4977;14.35;4.98
All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;;mar-20;22373;4946;all;N/A;median;4946;45;16426;4990;16.43;4.99
All Providers Combined;Neiva, Neiva, Huila, Colombia;;mar-20;31060;7366;all;N/A;median;7366;49;10764;4569;10.76;4.57
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;mar-20;7506;1444;all;N/A;median;1444;47;13959;5767;13.96;5.77
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;mar-20;8807;2189;all;N/A;median;2189;52;15653;4954;15.65;4.95
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;mar-20;4629;889;all;N/A;median;889;48;14795;5662;14.80;5.66
All Providers Combined;Arauca, Arauca, Arauca, Colombia;;mar-20;568;145;all;N/A;median;145;52;3886;793;3.89;0.79
All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;;Apr 2020;50195;12497;all;N/A;median;12497;40;13695;4673;13.70;4.67
All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;;Apr 2020;24377;5609;all;N/A;median;5609;40;15721;4628;15.72;4.63
All Providers Combined;Neiva, Neiva, Huila, Colombia;;Apr 2020;31356;7828;all;N/A;median;7828;49;10893;3407;10.89;3.41
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;Apr 2020;5795;1326;all;N/A;median;1326;42;15224;5584;15.22;5.58
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;Apr 2020;9287;2254;all;N/A;median;2254;48;16293;4940;16.29;4.94
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;Apr 2020;5254;1016;all;N/A;median;1016;48;9729;4758;9.73;4.76
All Providers Combined;Arauca, Arauca, Arauca, Colombia;;Apr 2020;595;122;all;N/A;median;122;54;3896;793;3.90;0.79
All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;;may-20;45090;11625;all;N/A;median;11625;39;16355;4894;16.36;4.89
All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;;may-20;29190;6157;all;N/A;median;6157;45;15359;5210;15.36;5.21
All Providers Combined;Neiva, Neiva, Huila, Colombia;;may-20;38173;9220;all;N/A;median;9220;49;11056;3995;11.06;4.00
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;may-20;7118;1995;all;N/A;median;1995;47;7434;2112;7.43;2.11
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;may-20;14221;2861;all;N/A;median;2861;51;14790;5173;14.79;5.17
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;may-20;7201;1323;all;N/A;median;1323;46;11311;4888;11.31;4.89
All Providers Combined;Arauca, Arauca, Arauca, Colombia;;may-20;686;180;all;N/A;median;180;52;3783;807;3.78;0.81
All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;;jun-20;41298;11280;all;N/A;median;11280;32;20187;5544;20.19;5.54
All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;;jun-20;23066;4651;all;N/A;median;4651;34;20158;5230;20.16;5.23
All Providers Combined;Neiva, Neiva, Huila, Colombia;;jun-20;31734;8668;all;N/A;median;8668;29;12105;4535;12.11;4.54
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;jun-20;6378;1436;all;N/A;median;1436;42;19701;5753;19.70;5.75
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;jun-20;8809;2302;all;N/A;median;2302;20;21389;5545;21.39;5.55
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;jun-20;6343;1390;all;N/A;median;1390;27;16142;5912;16.14;5.91
All Providers Combined;Arauca, Arauca, Arauca, Colombia;;jun-20;448;110;all;N/A;median;110;54;4066;760;4.07;0.76
All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;;jul-20;41266;11509;all;N/A;median;11509;33;20174;5453;20.17;5.45
All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;;jul-20;21265;5232;all;N/A;median;5232;32;23121;5666;23.12;5.67
All Providers Combined;Neiva, Neiva, Huila, Colombia;;jul-20;31721;9244;all;N/A;median;9244;29;13993;4770;13.99;4.77
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;jul-20;7430;1587;all;N/A;median;1587;44;19238;5755;19.24;5.76
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;jul-20;9749;2474;all;N/A;median;2474;19;24695;5741;24.70;5.74
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;jul-20;9026;1578;all;N/A;median;1578;31;11736;5897;11.74;5.90
All Providers Combined;Arauca, Arauca, Arauca, Colombia;;jul-20;511;113;all;N/A;median;113;56;3838;770;3.84;0.77
All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;;Aug 2020;44935;12058;all;N/A;median;12058;36;20133;5492;20.13;5.49
All Providers Combined;Valledupar, Valledupar, Cesar, Colombia;;Aug 2020;22071;5408;all;N/A;median;5408;34;22841;5420;22.84;5.42
All Providers Combined;Neiva, Neiva, Huila, Colombia;;Aug 2020;35909;10286;all;N/A;median;10286;28;16400;5256;16.40;5.26
All Providers Combined;Riohacha, Riohacha, La Guajira, Colombia;;Aug 2020;6075;1503;all;N/A;median;1503;39;23180;5935;23.18;5.94
All Providers Combined;Yopal, Yopal, Casanare, Colombia;;Aug 2020;9739;2425;all;N/A;median;2425;20;26210;5694;26.21;5.69
All Providers Combined;Florencia, Florencia, Caquetá, Colombia;;Aug 2020;10391;1771;all;N/A;median;1771;32;14700;6095;14.70;6.10
All Providers Combined;Arauca, Arauca, Arauca, Colombia;;Aug 2020;219;74;all;N/A;median;74;60;3695;772;3.70;0.77
All Providers Combined;Cúcuta, Cucuta, North Santander, Colombia;;sep-20;41035;11571;all;N/A;median;11571;35;22054;5837;22.05;5.84
