Provider,Location,Device,Aggregate Date,Test Count,Sample Count,Platform,Technology Type,Metric Type,Device Count,Latency,Download Speed,Upload Speed,Download Speed Mbps,Upload Speed Mbps
Movistar,"Pasto, Pasto, Narino, Colombia",,2021,1506,371,N/A,cellular,mean,371,45,16164,12323,16.16,12.32
Movistar,"Barranquilla, Barranquilla, Atlantico, Colombia",,2021,12034,3145,N/A,cellular,mean,3145,35,18062,10148,18.06,10.15
Movistar,"Santa Marta, Santa Marta, Magdalena, Colombia",,2021,1243,538,N/A,cellular,mean,538,45,16283,9591,16.28,9.59
Movistar,"Villavicencio, Villavicencio, Meta, Colombia",,2021,1765,540,N/A,cellular,mean,540,35,14403,7750,14.4,7.75
Movistar,"Pereira, Pereira, Risaralda, Colombia",,2021,1244,423,N/A,cellular,mean,423,43,13342,8663,13.34,8.66
Movistar,"Medellín, Medellin, Antioquia, Colombia",,2021,9280,2756,N/A,cellular,mean,2756,54,13434,9085,13.43,9.09
Movistar,"Montería, Montería, Córdoba, Colombia",,2021,1099,315,N/A,cellular,mean,315,45,16829,11156,16.83,11.16
Movistar,"Sincelejo, Sincelejo, Sucre, Colombia",,2021,664,167,N/A,cellular,mean,167,34,20895,10974,20.9,10.97
Movistar,"Bucaramanga, Bucaramanga, Santander Department, Colombia",,2021,10768,2546,N/A,cellular,mean,2546,48,14754,8873,14.75,8.87
Movistar,"Tunja, Tunja, Boyacá, Colombia",,2021,1035,270,N/A,cellular,mean,270,35,13740,7584,13.74,7.58
